id,condition,angle,rt,accuracy,trial
32,egocentric,-45,1051.41,1,38
32,egocentric,0,1425.67,1,39
32,egocentric,-135,1118.49,0,40
32,egocentric,-45,1050.015,1,41
32,egocentric,135,5942.965,1,42
32,egocentric,0,1732.77,1,43
32,egocentric,-45,1316.565,1,44
32,egocentric,-135,277.46,0,45
32,egocentric,135,1857.74,1,46
32,egocentric,135,1776.26,1,47
32,egocentric,0,1558.31,1,48
32,egocentric,90,2168.89,1,49
32,egocentric,-135,5719.32,1,50
32,egocentric,-90,1135.485,1,51
32,egocentric,45,1035.975,1,52
32,egocentric,-135,2244.04,1,53
32,egocentric,-135,339.13,1,54
32,egocentric,45,3226.28,1,55
32,egocentric,-45,5551.65,1,56
32,egocentric,135,1059.69,1,57
32,egocentric,45,6402.78,1,58
32,egocentric,-45,1205.69,1,59
32,egocentric,-45,994.265,1,60
32,egocentric,0,6750.65,1,61
32,egocentric,180,1773.335,1,62
32,egocentric,-135,3692.845,1,63
32,egocentric,135,1786.345,1,64
32,egocentric,90,1480.26,1,65
32,egocentric,135,119.455,0,66
32,egocentric,-135,1478.73,1,67
32,egocentric,-90,3991.345,1,68
32,egocentric,180,846.57,1,69
32,egocentric,-90,1502.72,1,70
32,egocentric,-90,1241.26,0,71
32,egocentric,45,1560.085,1,72
32,egocentric,90,821.56,1,73
32,egocentric,135,1418.43,1,74
32,egocentric,-135,952.64,1,75
32,egocentric,-135,764.395,1,76
32,egocentric,90,769.275,1,77
32,egocentric,45,1587.785,1,78
32,egocentric,135,1383.76,1,79
32,egocentric,-45,1390.435,1,80
32,egocentric,180,901.89,0,81
32,egocentric,180,4889.825,0,82
32,egocentric,180,1834.44,1,83
32,egocentric,90,2079.575,1,84
32,egocentric,-45,2534.795,1,85
32,egocentric,45,1003.985,1,86
32,egocentric,-45,2818.425,1,87
32,egocentric,-45,825.445,1,88
32,egocentric,0,861.03,1,89
32,egocentric,0,1001.175,1,90
32,egocentric,180,1300.465,1,91
32,egocentric,180,1556.22,1,92
32,egocentric,135,1291.295,1,93
32,egocentric,-90,1204.015,0,94
32,egocentric,-90,621.25,0,95
32,egocentric,180,662.605,1,96
32,egocentric,45,866.655,1,97
32,egocentric,45,461.215,1,98
32,egocentric,-90,953.37,1,99
32,egocentric,90,751.33,1,100
32,egocentric,0,629.87,1,101
32,egocentric,0,750.51,0,102
32,egocentric,90,672.37,1,103
32,egocentric,180,951.9,1,104
32,egocentric,90,1835.545,1,105
32,egocentric,135,1077.185,1,106
32,egocentric,-90,1284.06,0,107
32,egocentric,-45,2372.975,1,108
32,egocentric,-135,821.54,1,109
32,egocentric,180,925.14,1,110
33,egocentric,90,777,1,0
33,egocentric,45,1024,1,1
33,egocentric,0,675,1,2
33,egocentric,-90,901,1,3
33,egocentric,-45,707,1,4
33,egocentric,-90,965,1,5
33,egocentric,90,812,1,6
33,egocentric,90,831,1,7
33,egocentric,-45,675,1,8
33,egocentric,45,577,1,9
33,egocentric,-135,1101,1,10
33,egocentric,180,1295,1,11
33,egocentric,-135,920,1,12
33,egocentric,-135,757,1,13
33,egocentric,-135,1089,1,14
33,egocentric,180,1935,1,15
33,egocentric,135,1320,1,16
33,egocentric,135,1204,0,17
33,egocentric,-135,847,1,18
33,egocentric,180,1629,1,19
33,egocentric,-45,988,1,20
33,egocentric,-135,1112,1,21
33,egocentric,0,981,1,22
33,egocentric,45,1097,1,23
33,egocentric,-90,993,1,24
33,egocentric,180,1149,1,25
33,egocentric,0,1314,1,26
33,egocentric,135,909,1,27
33,egocentric,-135,969,1,28
33,egocentric,-90,811,1,29
33,egocentric,-135,1140,1,30
33,egocentric,-90,672,1,31
33,egocentric,-45,602,1,32
33,egocentric,90,679,1,33
33,egocentric,180,739,1,34
33,egocentric,90,798,1,35
33,egocentric,0,753,1,36
33,egocentric,180,865,1,37
33,egocentric,0,583,1,38
33,egocentric,45,664,1,39
33,egocentric,-135,1083,1,40
33,egocentric,-45,616,1,41
33,egocentric,180,726,1,42
33,egocentric,-90,530,1,43
33,egocentric,0,503,1,44
33,egocentric,0,484,1,45
33,egocentric,90,1295,1,46
33,egocentric,135,799,1,47
33,egocentric,135,1110,1,48
33,egocentric,135,1119,1,49
33,egocentric,-135,1020,1,50
33,egocentric,135,728,1,51
33,egocentric,0,602,1,52
33,egocentric,45,470,1,53
33,egocentric,-90,731,1,54
33,egocentric,45,691,1,55
33,egocentric,-90,1041,1,56
33,egocentric,-135,731,1,57
33,egocentric,-135,1272,1,58
33,egocentric,45,796,1,59
33,egocentric,45,611,1,60
33,egocentric,135,692,1,61
33,egocentric,-45,613,1,62
33,egocentric,90,666,1,63
33,egocentric,0,671,1,64
33,egocentric,180,776,1,65
33,egocentric,-90,715,1,66
33,egocentric,-45,493,1,67
33,egocentric,180,1468,1,68
33,egocentric,-45,654,1,69
33,egocentric,135,1255,1,70
33,egocentric,180,1000,1,71
33,egocentric,90,816,1,72
33,egocentric,135,741,1,73
33,egocentric,-45,581,1,74
33,egocentric,45,669,1,75
33,egocentric,-90,1205,1,76
33,egocentric,90,774,1,77
33,egocentric,-45,510,1,78
33,egocentric,0,596,1,79
33,egocentric,0,530,1,80
33,egocentric,45,644,1,81
33,egocentric,45,994,1,82
33,egocentric,135,747,1,83
33,egocentric,-90,612,1,84
33,egocentric,135,684,1,85
33,egocentric,90,580,1,86
33,egocentric,-90,886,1,87
33,egocentric,-45,624,1,88
33,egocentric,180,1198,1,89
33,egocentric,45,837,1,90
33,egocentric,180,704,0,91
33,egocentric,180,1185,1,92
33,egocentric,-45,636,1,93
33,egocentric,90,589,1,94
33,egocentric,90,795,1,95
33,egocentric,90,1234,1,96
33,egocentric,135,1024,1,97
33,egocentric,-135,945,0,98
33,egocentric,45,666,1,99
33,egocentric,135,971,1,100
33,egocentric,-45,805,1,101
33,egocentric,-90,618,1,102
33,egocentric,180,1140,1,103
33,egocentric,45,597,1,104
33,egocentric,0,745,1,105
33,egocentric,0,608,1,106
33,egocentric,0,599,1,107
33,egocentric,90,1012,1,108
33,egocentric,-135,962,1,109
33,egocentric,-90,649,1,110
33,allocentric,-135,1256,1,0
33,allocentric,90,1464,1,1
33,allocentric,90,659,1,2
33,allocentric,90,1178,1,3
33,allocentric,-90,1029,1,4
33,allocentric,-90,874,1,5
33,allocentric,-90,987,1,6
33,allocentric,-45,924,1,7
33,allocentric,-135,977,1,8
33,allocentric,-90,1043,1,9
33,allocentric,-45,659,1,10
33,allocentric,90,900,1,11
33,allocentric,135,944,1,12
33,allocentric,0,696,1,13
33,allocentric,180,2370,1,14
33,allocentric,45,1048,1,15
33,allocentric,135,1019,1,16
33,allocentric,-135,1336,1,17
33,allocentric,90,845,1,18
33,allocentric,180,1097,1,19
33,allocentric,45,717,1,20
33,allocentric,90,712,1,21
33,allocentric,135,586,1,22
33,allocentric,-45,908,1,23
33,allocentric,-90,813,1,24
33,allocentric,180,879,1,25
33,allocentric,0,650,1,26
33,allocentric,-90,698,1,27
33,allocentric,90,664,1,28
33,allocentric,-45,713,1,29
33,allocentric,-135,792,1,30
33,allocentric,-135,941,1,31
33,allocentric,0,542,1,32
33,allocentric,45,601,1,33
33,allocentric,0,646,1,34
33,allocentric,180,749,1,35
33,allocentric,45,684,1,36
33,allocentric,-45,627,1,37
33,allocentric,-45,730,1,38
33,allocentric,-135,988,1,39
33,allocentric,0,632,1,40
33,allocentric,45,626,1,41
33,allocentric,135,767,1,42
33,allocentric,-135,840,1,43
33,allocentric,0,1069,1,44
33,allocentric,-135,685,1,45
33,allocentric,0,905,1,46
33,allocentric,45,783,1,47
33,allocentric,-90,677,1,48
33,allocentric,180,1239,1,49
33,allocentric,45,930,1,50
33,allocentric,-45,731,1,51
33,allocentric,90,817,1,52
33,allocentric,135,896,1,53
33,allocentric,180,1443,1,54
33,allocentric,135,962,1,55
33,allocentric,-45,908,1,56
33,allocentric,-135,965,1,57
33,allocentric,180,2026,1,58
33,allocentric,135,1016,1,59
33,allocentric,45,722,1,60
33,allocentric,180,1072,1,61
33,allocentric,-135,628,1,62
33,allocentric,-90,1358,1,63
33,allocentric,-135,729,1,64
33,allocentric,90,721,1,65
33,allocentric,180,984,1,66
33,allocentric,-45,1316,1,67
33,allocentric,0,665,1,68
33,allocentric,-90,822,1,69
33,allocentric,135,839,1,70
33,allocentric,135,688,1,71
33,allocentric,-90,1382,1,72
33,allocentric,135,1070,1,73
33,allocentric,90,1141,1,74
33,allocentric,-90,864,1,75
33,allocentric,45,838,1,76
33,allocentric,90,1201,1,77
33,allocentric,90,942,1,78
33,allocentric,-45,867,1,79
33,allocentric,0,707,1,80
33,allocentric,45,553,1,81
33,allocentric,-45,615,1,82
33,allocentric,135,1006,1,83
33,allocentric,135,847,1,84
33,allocentric,90,1057,1,85
33,allocentric,-45,893,1,86
33,allocentric,-135,1031,1,87
33,allocentric,45,864,1,88
33,allocentric,0,840,1,89
33,allocentric,45,645,1,90
33,allocentric,0,595,1,91
33,allocentric,180,1317,1,92
33,allocentric,180,756,1,93
33,allocentric,-135,1036,1,94
33,allocentric,180,968,1,95
33,allocentric,0,615,1,96
33,allocentric,180,1575,1,97
33,allocentric,-90,708,1,98
33,allocentric,90,761,1,99
33,allocentric,135,891,1,100
33,allocentric,45,875,1,101
33,allocentric,45,886,1,102
33,allocentric,-45,722,1,103
33,allocentric,180,859,1,104
33,allocentric,-90,617,0,105
33,allocentric,-90,1073,1,106
33,allocentric,0,938,1,107
33,allocentric,-45,630,1,108
33,allocentric,135,880,1,109
33,allocentric,0,684,1,110
34,allocentric,135,1528.05,1,0
34,allocentric,-90,1561.55,1,1
34,allocentric,-45,1196.04,1,2
34,allocentric,-135,1281.29,1,3
34,allocentric,135,1232.72,1,4
34,allocentric,135,2803.57,1,5
34,allocentric,135,1218.825,1,6
34,allocentric,-90,1132.355,1,7
34,allocentric,45,1114.38,1,8
34,allocentric,45,902.175,1,9
34,allocentric,90,918.455,1,10
34,allocentric,135,1097.175,1,11
34,allocentric,0,1130.41,1,12
34,allocentric,-135,840.265,1,13
34,allocentric,180,1250.255,1,14
34,allocentric,180,1291.94,1,15
34,allocentric,0,914.88,1,16
34,allocentric,0,1130.595,1,17
34,allocentric,-45,730.39,1,18
34,allocentric,-135,980.54,1,19
34,allocentric,90,1085.12,1,20
34,allocentric,-135,1135.66,1,21
34,allocentric,90,1413.11,1,22
34,allocentric,-90,1094.045,1,23
34,allocentric,-90,1072.64,1,24
34,allocentric,0,2680.05,1,25
34,allocentric,0,932.075,1,26
34,allocentric,-45,1229.28,1,27
34,allocentric,135,1054.745,1,28
34,allocentric,-45,1246.765,1,29
34,allocentric,180,1142.355,1,30
34,allocentric,-45,936.75,1,31
34,allocentric,0,1228.99,1,32
34,allocentric,90,1213.73,1,33
34,allocentric,135,750.285,1,34
34,allocentric,-135,930.705,1,35
34,allocentric,-90,2280.835,1,36
34,allocentric,0,1080.05,1,37
34,allocentric,45,1047.085,1,38
34,allocentric,-90,851.11,1,39
34,allocentric,45,972.04,1,40
34,allocentric,90,909.82,1,41
34,allocentric,45,917.565,1,42
34,allocentric,90,829.895,1,43
34,allocentric,-90,816.17,1,44
34,allocentric,0,848.49,1,45
34,allocentric,-135,1082.66,1,46
34,allocentric,0,680.595,1,47
34,allocentric,-90,862.565,1,48
34,allocentric,-45,780.11,1,49
34,allocentric,90,799.55,1,50
34,allocentric,180,1180.28,1,51
34,allocentric,-135,2817.205,1,52
34,allocentric,0,1017.345,1,53
34,allocentric,180,3081.735,1,54
34,allocentric,0,853.28,1,55
34,allocentric,90,1016.975,1,56
34,allocentric,90,1248.805,1,57
34,allocentric,45,915.355,1,58
34,allocentric,135,1346.955,1,59
34,allocentric,-90,1014.445,1,60
34,allocentric,180,2416.765,1,61
34,allocentric,90,835.425,1,62
34,allocentric,0,944.39,1,63
34,allocentric,45,769.64,1,64
34,allocentric,45,780.55,1,65
34,allocentric,-135,829.035,1,66
34,allocentric,-90,847.53,1,67
34,allocentric,45,964.57,1,68
34,allocentric,-135,1831.565,1,69
34,allocentric,-45,762.52,1,70
34,allocentric,45,787.75,1,71
34,allocentric,-135,1048.335,0,72
34,allocentric,0,972.235,1,73
34,allocentric,180,2917.305,1,74
34,allocentric,-90,1148.245,1,75
34,allocentric,180,783.175,1,76
34,allocentric,-45,1551.365,1,77
34,allocentric,-90,1080.85,1,78
34,allocentric,135,1365.56,1,79
34,allocentric,90,1164.25,1,80
34,allocentric,0,1335.825,1,81
34,allocentric,180,1447.305,1,82
34,allocentric,-135,1913.97,1,83
34,allocentric,180,1233.77,1,84
34,allocentric,-135,1303.905,1,85
34,allocentric,90,991.885,1,86
34,allocentric,-45,1248.035,1,87
34,allocentric,180,1333.01,1,88
34,allocentric,-90,991.65,1,89
34,allocentric,-45,749.505,1,90
34,allocentric,90,1477.85,1,91
34,allocentric,45,1548.28,1,92
34,allocentric,-135,1047.635,1,93
34,allocentric,-45,914.275,1,94
34,allocentric,180,1289.795,1,95
34,allocentric,-45,918.98,1,96
34,allocentric,180,1134.875,1,97
34,allocentric,45,984.305,1,98
34,allocentric,-45,1018.215,1,99
34,allocentric,-90,1580.47,1,100
34,allocentric,135,1246.795,1,101
34,allocentric,135,5086.04,1,102
34,allocentric,45,897.535,1,103
34,allocentric,45,909.885,1,104
34,allocentric,135,1615.255,1,105
34,allocentric,135,1003.53,1,106
34,allocentric,-45,1068.66,1,107
34,allocentric,180,1317.79,1,108
34,allocentric,135,1421.97,1,109
34,allocentric,90,1385.145,1,110
34,egocentric,135,1686.47,1,0
34,egocentric,45,1211.66,1,1
34,egocentric,-135,1334.94,1,2
34,egocentric,45,886.785,1,3
34,egocentric,90,1100.495,1,4
34,egocentric,0,815.795,1,5
34,egocentric,45,1084.34,1,6
34,egocentric,180,1682.435,1,7
34,egocentric,90,977.505,1,8
34,egocentric,135,3149.285,1,9
34,egocentric,-45,917.475,1,10
34,egocentric,45,907.15,1,11
34,egocentric,135,1291.245,1,12
34,egocentric,45,1083.74,1,13
34,egocentric,0,984.645,1,14
34,egocentric,45,1235.905,1,15
34,egocentric,90,1219.81,1,16
34,egocentric,-90,1201.5,1,17
34,egocentric,0,884.965,1,18
34,egocentric,180,1217.865,0,19
34,egocentric,135,2063.18,1,20
34,egocentric,-135,1075.705,1,21
34,egocentric,-90,864.71,1,22
34,egocentric,180,1720.205,1,23
34,egocentric,-90,816.17,1,24
34,egocentric,-45,980.935,1,25
34,egocentric,-45,1051.675,1,26
34,egocentric,-45,1060.175,1,27
34,egocentric,90,1043.89,1,28
34,egocentric,45,967.855,1,29
34,egocentric,90,917.745,1,30
34,egocentric,90,1068.82,1,31
34,egocentric,-45,786.815,1,32
34,egocentric,-90,903.13,1,33
34,egocentric,-90,1169.65,1,34
34,egocentric,-90,1046.045,1,35
34,egocentric,-90,1151.08,1,36
34,egocentric,45,1085.615,1,37
34,egocentric,180,1195.065,0,38
34,egocentric,0,994.655,1,39
34,egocentric,180,1837.185,1,40
34,egocentric,-135,1289.725,1,41
34,egocentric,-90,884.51,1,42
34,egocentric,135,1390.66,1,43
34,egocentric,-90,933.865,1,44
34,egocentric,45,1208.405,1,45
34,egocentric,-135,2953.6,0,46
34,egocentric,135,1483.77,1,47
34,egocentric,-45,738.43,1,48
34,egocentric,0,743.56,1,49
34,egocentric,-135,1175.435,1,50
34,egocentric,45,918.71,1,51
34,egocentric,180,1245.635,1,52
34,egocentric,135,831.915,1,53
34,egocentric,-135,1215.635,1,54
34,egocentric,-135,956.745,1,55
34,egocentric,180,1153.295,1,56
34,egocentric,0,818.485,1,57
34,egocentric,-45,1737.705,1,58
34,egocentric,135,2740.42,1,59
34,egocentric,90,4653.465,1,60
34,egocentric,0,992.86,1,61
34,egocentric,45,1269.03,1,62
34,egocentric,0,684.155,1,63
34,egocentric,180,2898.705,1,64
34,egocentric,-135,1125.905,1,65
34,egocentric,-90,1800.53,1,66
34,egocentric,90,1499.58,1,67
34,egocentric,0,971.585,1,68
34,egocentric,90,1349.54,1,69
34,egocentric,0,819.165,1,70
34,egocentric,135,1950.985,0,71
34,egocentric,-135,1482.71,1,72
34,egocentric,45,1129.72,1,73
34,egocentric,0,933.48,1,74
34,egocentric,90,801.835,1,75
34,egocentric,135,1599.95,1,76
34,egocentric,180,1316.475,1,77
34,egocentric,135,1267.95,0,78
34,egocentric,-90,1141.435,1,79
34,egocentric,45,1085.41,1,80
34,egocentric,180,2039.1,1,81
34,egocentric,180,1751.175,1,82
34,egocentric,90,988.815,1,83
34,egocentric,45,990.745,1,84
34,egocentric,-90,799.39,1,85
34,egocentric,90,1783.64,1,86
34,egocentric,90,936.075,1,87
34,egocentric,180,1188.29,1,88
34,egocentric,0,685.11,1,89
34,egocentric,0,1540.775,1,90
34,egocentric,-135,2186.455,1,91
34,egocentric,-45,648.975,1,92
34,egocentric,-135,1278.09,1,93
34,egocentric,-90,1070.405,1,94
34,egocentric,135,1016.18,1,95
34,egocentric,0,1185.27,1,96
34,egocentric,-45,951.43,1,97
34,egocentric,-90,1234.205,1,98
34,egocentric,90,802.815,1,99
34,egocentric,-135,1630.53,1,100
34,egocentric,180,1463.66,1,101
34,egocentric,-135,987.6,1,102
34,egocentric,-45,849.455,1,103
34,egocentric,-135,933.66,1,104
34,egocentric,-45,778.14,1,105
34,egocentric,180,1282.97,1,106
34,egocentric,-45,803.685,1,107
34,egocentric,-45,616.775,1,108
34,egocentric,135,3250.6,1,109
34,egocentric,135,1041.79,0,110
35,allocentric,-45,2084,0,0
35,allocentric,135,681,0,1
35,allocentric,0,4031,0,2
35,allocentric,0,1415,1,3
35,allocentric,90,67,0,4
35,allocentric,-45,1431,0,5
35,allocentric,-45,2912,0,6
35,allocentric,-135,3332,1,7
35,allocentric,90,1848,1,8
35,allocentric,135,1187,1,9
35,allocentric,0,713,0,10
35,allocentric,180,673,1,11
35,allocentric,-45,712,0,12
35,allocentric,-45,1616,1,13
35,allocentric,45,554,1,14
35,allocentric,90,813,1,15
35,allocentric,45,1265,0,16
35,allocentric,0,717,0,17
35,allocentric,90,2768,0,18
35,allocentric,90,1348,1,19
35,allocentric,90,1163,1,20
35,allocentric,-90,3798,1,21
35,allocentric,180,3218,1,22
35,allocentric,180,801,1,23
35,allocentric,135,1084,1,24
35,allocentric,-45,2499,0,25
35,allocentric,135,2417,0,26
35,allocentric,180,985,0,27
35,allocentric,-45,3466,1,28
35,allocentric,-90,3632,1,29
35,allocentric,-90,3381,0,30
35,allocentric,135,1532,0,31
35,allocentric,0,3083,1,32
35,allocentric,-45,2006,0,33
35,allocentric,0,1800,1,34
35,allocentric,-135,1155,1,35
35,allocentric,-90,1197,1,36
35,allocentric,-45,963,1,37
35,allocentric,-90,1214,1,38
35,allocentric,180,780,0,39
35,allocentric,-90,219,0,40
35,allocentric,0,1285,0,41
35,allocentric,-135,2349,1,42
35,allocentric,45,1598,1,43
35,allocentric,135,838,0,44
35,allocentric,180,733,1,45
35,allocentric,-135,1383,0,46
35,allocentric,90,1404,1,47
35,allocentric,0,785,0,48
35,allocentric,90,2887,0,49
35,allocentric,0,1534,0,50
35,allocentric,135,1500,1,51
35,allocentric,135,537,1,52
35,allocentric,180,648,1,53
35,allocentric,45,1817,0,54
35,allocentric,-90,685,1,55
35,allocentric,90,597,1,56
35,allocentric,-90,1032,0,57
35,allocentric,45,582,0,58
35,allocentric,135,799,1,59
35,allocentric,-45,514,0,60
35,allocentric,180,530,1,61
35,allocentric,-135,1053,0,62
35,allocentric,90,899,0,63
35,allocentric,45,929,1,64
35,allocentric,-90,1081,1,65
35,allocentric,135,1131,1,66
35,allocentric,180,1984,0,67
35,allocentric,135,1096,0,68
35,allocentric,0,1919,0,69
35,allocentric,45,1585,1,70
35,allocentric,0,3466,1,71
35,allocentric,-90,4402,0,72
35,allocentric,180,532,0,73
35,allocentric,180,4397,1,74
35,allocentric,-45,1436,1,75
35,allocentric,-45,166,1,76
35,allocentric,-90,714,1,77
35,allocentric,-135,1879,1,78
35,allocentric,45,968,1,79
35,allocentric,90,4903,1,80
35,allocentric,-90,2946,0,81
35,allocentric,-45,530,1,82
35,allocentric,180,7700,1,83
35,allocentric,90,NA,0,84
35,allocentric,-135,762,1,85
35,allocentric,45,4538,1,86
35,allocentric,90,1283,0,87
35,allocentric,45,582,0,88
35,allocentric,-135,865,0,89
35,allocentric,45,716,1,90
35,allocentric,45,1417,0,91
35,allocentric,180,1050,1,92
35,allocentric,135,4700,0,93
35,allocentric,135,1270,1,94
35,allocentric,0,1617,1,95
35,allocentric,-135,767,0,96
35,allocentric,-135,719,0,97
35,allocentric,-135,4185,0,98
35,allocentric,-135,3433,1,99
35,allocentric,180,1620,0,100
35,allocentric,0,2931,0,101
35,allocentric,90,1832,0,102
35,allocentric,0,2820,0,103
35,allocentric,-135,1945,0,104
35,allocentric,-90,828,0,105
35,allocentric,135,2702,1,106
35,allocentric,45,713,0,107
35,allocentric,-45,1150,0,108
35,allocentric,-90,871,0,109
35,allocentric,45,531,0,110
35,egocentric,180,650,0,0
35,egocentric,-135,685,0,1
35,egocentric,-45,825,1,2
35,egocentric,-90,718,0,3
35,egocentric,0,1244,1,4
35,egocentric,0,1481,0,5
35,egocentric,-45,797,1,6
35,egocentric,135,1103,0,7
35,egocentric,-45,4033,1,8
35,egocentric,-135,1819,1,9
35,egocentric,90,2148,0,10
35,egocentric,135,1983,1,11
35,egocentric,-135,2897,1,12
35,egocentric,45,2471,1,13
35,egocentric,-135,1903,1,14
35,egocentric,45,1116,1,15
35,egocentric,-135,2033,0,16
35,egocentric,90,2181,1,17
35,egocentric,-135,2396,1,18
35,egocentric,-90,1234,1,19
35,egocentric,-135,4399,1,20
35,egocentric,-135,4516,1,21
35,egocentric,135,4553,0,22
35,egocentric,135,4568,0,23
35,egocentric,-135,4887,0,24
35,egocentric,180,579,0,25
35,egocentric,-90,532,0,26
35,egocentric,-90,834,0,27
35,egocentric,180,535,0,28
35,egocentric,0,520,1,29
35,egocentric,-45,681,1,30
35,egocentric,90,678,1,31
35,egocentric,180,500,0,32
35,egocentric,-45,402,0,33
35,egocentric,135,667,0,34
35,egocentric,90,585,0,35
35,egocentric,0,1579,1,36
35,egocentric,45,786,1,37
35,egocentric,45,898,1,38
35,egocentric,90,1557,0,39
35,egocentric,-90,1432,1,40
35,egocentric,-90,1368,1,41
35,egocentric,0,1402,1,42
35,egocentric,90,1034,1,43
35,egocentric,45,734,1,44
35,egocentric,-45,720,1,45
35,egocentric,-90,1064,1,46
35,egocentric,-90,799,1,47
35,egocentric,90,1200,1,48
35,egocentric,0,1103,1,49
35,egocentric,180,3270,1,50
35,egocentric,45,2453,0,51
35,egocentric,45,7950,1,52
35,egocentric,135,803,1,53
35,egocentric,-90,1652,1,54
35,egocentric,180,3787,1,55
35,egocentric,180,2902,0,56
35,egocentric,0,1185,1,57
35,egocentric,45,698,1,58
35,egocentric,90,1271,1,59
35,egocentric,0,671,1,60
35,egocentric,-45,848,1,61
35,egocentric,0,737,1,62
35,egocentric,-45,565,1,63
35,egocentric,0,669,1,64
35,egocentric,180,1136,1,65
35,egocentric,135,1820,1,66
35,egocentric,135,1898,1,67
35,egocentric,45,1068,1,68
35,egocentric,0,1136,1,69
35,egocentric,135,2100,0,70
35,egocentric,90,1718,1,71
35,egocentric,180,2197,1,72
35,egocentric,135,3037,1,73
35,egocentric,180,1832,1,74
35,egocentric,180,1855,1,75
35,egocentric,-135,2233,1,76
35,egocentric,-90,1265,1,77
35,egocentric,180,1468,1,78
35,egocentric,135,2214,1,79
35,egocentric,90,2298,1,80
35,egocentric,-90,1136,1,81
35,egocentric,90,1806,1,82
35,egocentric,90,711,1,83
35,egocentric,-135,1482,1,84
35,egocentric,45,1032,1,85
35,egocentric,0,903,1,86
35,egocentric,135,1479,1,87
35,egocentric,135,816,1,88
35,egocentric,90,698,1,89
35,egocentric,-135,2203,0,90
35,egocentric,45,2553,1,91
35,egocentric,-45,2131,1,92
35,egocentric,45,713,1,93
35,egocentric,-45,663,1,94
35,egocentric,-90,1181,1,95
35,egocentric,180,4513,1,96
35,egocentric,45,734,1,97
35,egocentric,0,1046,1,98
35,egocentric,-90,833,1,99
35,egocentric,180,3802,1,100
35,egocentric,45,735,1,101
35,egocentric,-45,915,1,102
35,egocentric,90,5610,1,103
35,egocentric,-90,812,1,104
35,egocentric,-45,665,1,105
35,egocentric,0,481,1,106
35,egocentric,-45,431,1,107
35,egocentric,-135,647,0,108
35,egocentric,-135,1466,1,109
35,egocentric,135,1951,1,110
36,allocentric,90,1985,1,0
36,allocentric,-135,1647,1,1
36,allocentric,-45,1415,1,2
36,allocentric,45,2497,1,3
36,allocentric,180,1513,1,4
36,allocentric,135,1349,1,5
36,allocentric,90,965,1,6
36,allocentric,90,1879,1,7
36,allocentric,-90,1451,1,8
36,allocentric,-90,1542,1,9
36,allocentric,-135,1250,1,10
36,allocentric,90,1627,1,11
36,allocentric,135,2009,1,12
36,allocentric,-45,2144,1,13
36,allocentric,45,1728,1,14
36,allocentric,-135,1361,1,15
36,allocentric,135,1883,1,16
36,allocentric,135,1327,1,17
36,allocentric,180,1410,1,18
36,allocentric,-45,1247,1,19
36,allocentric,180,1023,1,20
36,allocentric,0,1143,1,21
36,allocentric,45,1544,1,22
36,allocentric,180,1360,1,23
36,allocentric,135,2015,1,24
36,allocentric,-90,961,1,25
36,allocentric,0,1015,1,26
36,allocentric,135,1278,1,27
36,allocentric,90,1194,1,28
36,allocentric,45,1242,1,29
36,allocentric,180,1584,1,30
36,allocentric,135,1061,1,31
36,allocentric,0,794,1,32
36,allocentric,-45,1049,1,33
36,allocentric,-45,777,1,34
36,allocentric,-90,951,1,35
36,allocentric,90,1112,1,36
36,allocentric,180,1883,1,37
36,allocentric,-45,1584,1,38
36,allocentric,135,2364,1,39
36,allocentric,45,1042,1,40
36,allocentric,135,1463,1,41
36,allocentric,-90,1020,1,42
36,allocentric,-135,980,1,43
36,allocentric,180,921,1,44
36,allocentric,-90,1005,1,45
36,allocentric,-90,814,1,46
36,allocentric,180,946,1,47
36,allocentric,180,930,1,48
36,allocentric,90,1411,1,49
36,allocentric,90,1151,1,50
36,allocentric,-90,995,1,51
36,allocentric,90,1382,1,52
36,allocentric,-45,2465,1,53
36,allocentric,135,1140,1,54
36,allocentric,90,1095,1,55
36,allocentric,-90,1731,1,56
36,allocentric,45,1529,1,57
36,allocentric,-135,1545,1,58
36,allocentric,45,1154,1,59
36,allocentric,-135,1740,1,60
36,allocentric,135,3574,1,61
36,allocentric,-135,980,1,62
36,allocentric,135,1184,1,63
36,allocentric,-135,1105,1,64
36,allocentric,-135,1372,1,65
36,allocentric,45,1251,1,66
36,allocentric,-135,1021,1,67
36,allocentric,45,1315,1,68
36,allocentric,-45,1782,1,69
36,allocentric,135,1080,1,70
36,allocentric,0,1225,1,71
36,allocentric,45,1070,1,72
36,allocentric,180,1303,1,73
36,allocentric,-90,1513,1,74
36,allocentric,0,1142,1,75
36,allocentric,0,1024,1,76
36,allocentric,-135,861,1,77
36,allocentric,-45,1403,1,78
36,allocentric,90,1842,1,79
36,allocentric,180,1991,1,80
36,allocentric,0,850,1,81
36,allocentric,180,1646,1,82
36,allocentric,-135,1380,1,83
36,allocentric,90,3640,1,84
36,allocentric,-90,2022,1,85
36,allocentric,-90,1712,1,86
36,allocentric,-45,1309,1,87
36,allocentric,-90,1078,1,88
36,allocentric,90,1210,1,89
36,allocentric,-45,2010,1,90
36,allocentric,0,927,1,91
36,allocentric,-45,1171,1,92
36,allocentric,180,1865,1,93
36,allocentric,90,884,1,94
36,allocentric,0,897,1,95
36,allocentric,0,2041,1,96
36,allocentric,45,883,1,97
36,allocentric,0,1404,1,98
36,allocentric,-45,1486,1,99
36,allocentric,45,1144,1,100
