trial,ID,cue,direction,response,rt,choice,correct,condition,mean_C,sd_C,trial_type
967,LB99,left,left,0,0.9125859340419992,left,1,valid,0.7345113326619624,0.2437698370620411,OK
968,LB99,none,right,1,0.6669743849197403,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
969,LB99,none,left,1,0.7403394640423357,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
970,LB99,right,right,1,0.5105625400319695,right,1,valid,0.7345113326619624,0.2437698370620411,OK
971,LB99,none,right,1,0.6346440599299967,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
972,LB99,right,right,1,0.4309119820827618,right,1,valid,0.7345113326619624,0.2437698370620411,OK
973,LB99,none,right,1,0.7377719979267567,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
974,LB99,left,left,0,0.5644564280519262,left,1,valid,0.7345113326619624,0.2437698370620411,OK
975,LB99,right,left,0,0.6448529249755666,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
976,LB99,none,left,0,0.6359003989491612,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
977,LB99,left,left,0,0.4975589868845418,left,1,valid,0.7345113326619624,0.2437698370620411,OK
978,LB99,none,left,0,0.60325028502848,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
979,LB99,none,left,0,0.6768112949794158,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
980,LB99,left,left,0,0.6907822230132297,left,1,valid,0.7345113326619624,0.2437698370620411,OK
981,LB99,none,right,1,1.3230924220988527,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
982,LB99,none,left,0,0.8135745000327006,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
983,LB99,left,left,0,0.49987383699044585,left,1,valid,0.7345113326619624,0.2437698370620411,OK
984,LB99,right,right,1,0.42035893304273486,right,1,valid,0.7345113326619624,0.2437698370620411,OK
985,LB99,none,right,1,0.651598299969919,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
986,LB99,none,left,0,0.6504552329424769,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
987,LB99,right,right,1,0.851200488046743,right,1,valid,0.7345113326619624,0.2437698370620411,OK
988,LB99,right,right,1,0.5212737489491701,right,1,valid,0.7345113326619624,0.2437698370620411,OK
989,LB99,none,right,1,0.6972707170061767,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
990,LB99,right,right,1,0.6981179169379175,right,1,valid,0.7345113326619624,0.2437698370620411,OK
991,LB99,left,right,1,0.6364112499868497,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
992,LB99,none,left,0,0.5151989350561053,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
993,LB99,none,left,0,0.5486877070507035,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
994,LB99,left,left,0,0.43751902994699776,left,1,valid,0.7345113326619624,0.2437698370620411,OK
995,LB99,right,right,1,0.6685484149493277,right,1,valid,0.7345113326619624,0.2437698370620411,OK
996,LB99,left,left,0,0.3964215819723904,left,1,valid,0.7345113326619624,0.2437698370620411,OK
997,LB99,right,left,0,0.998933400027454,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
998,LB99,right,right,1,0.47219912498258054,right,1,valid,0.7345113326619624,0.2437698370620411,OK
999,LB99,right,right,1,0.5761810750700533,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1000,LB99,none,left,0,0.681699292967096,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1001,LB99,none,left,0,0.518541235011071,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1002,LB99,none,left,0,0.529413745040074,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1003,LB99,left,left,0,0.43392371793743223,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1004,LB99,right,right,1,1.055526984971948,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1005,LB99,none,right,1,0.7649206999922171,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1006,LB99,none,right,1,0.7350161030190066,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1007,LB99,left,left,0,0.4505494369659573,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1008,LB99,left,left,0,0.46329106006305665,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1009,LB99,left,right,1,0.5797809499781579,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
1010,LB99,left,left,0,0.6246214900165796,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1011,LB99,left,left,0,0.4721362650161609,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1012,LB99,none,left,0,0.592144308029674,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1013,LB99,none,left,0,0.7545000560348853,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1014,LB99,right,right,1,0.94497939303983,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1015,LB99,none,left,0,0.6237462199060246,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1016,LB99,none,right,1,0.4461649920558557,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1017,LB99,right,right,1,0.7781650919932872,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1018,LB99,none,right,1,0.5686179449548945,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1019,LB99,left,left,0,0.4509588619694114,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1020,LB99,right,left,0,0.512010196922347,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
1021,LB99,right,right,1,0.4758604300441221,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1022,LB99,left,left,0,0.4384094849228859,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1023,LB99,none,left,0,0.5958604699699208,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1024,LB99,right,right,1,0.4952342179603874,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1025,LB99,none,left,0,0.5007789250230417,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1026,LB99,none,left,0,0.63067831308580935,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1027,LB99,none,right,1,0.6181886900449172,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1028,LB99,none,left,0,0.5585498049622402,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1029,LB99,none,right,1,0.5616029249504209,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1030,LB99,left,left,0,0.417623124900274,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1031,LB99,right,right,1,0.4110885699046776,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1032,LB99,right,right,1,0.5078223799355328,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1033,LB99,none,right,1,0.42149714299011976,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1034,LB99,left,left,0,0.3739936630008742,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1035,LB99,none,right,1,0.5495566480094567,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1036,LB99,none,right,1,0.45121883996762335,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1037,LB99,left,left,0,0.5123394100228325,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1038,LB99,left,left,0,0.3803406400838867,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1039,LB99,none,left,0,0.6918415350373834,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1040,LB99,right,right,1,0.4467352320207283,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1041,LB99,none,right,1,0.46939129498787224,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1042,LB99,right,right,1,0.5622888299403712,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1043,LB99,none,right,1,0.4929932800587266,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1044,LB99,none,right,1,0.5674662829842418,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1045,LB99,right,right,1,0.521801431896165,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1046,LB99,none,left,0,0.6334329359233379,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1047,LB99,none,left,0,0.5375575069338083,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1048,LB99,right,right,0,0.5410427789902315,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1049,LB99,right,right,1,0.8549981939140707,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1050,LB99,right,right,1,0.3969994719373062,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1051,LB99,none,left,0,0.6494948539184406,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1052,LB99,right,left,0,0.6076677059754729,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
1053,LB99,none,left,0,0.6490333860274404,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1054,LB99,left,left,0,0.3866514180554077,left,1,valid,0.7345113326619624,0.2437698370620411,OK
