subj,session,block,trial,set_size,response_size_list,response_size_new_words,tested,response,rt,correct,response_category
15,2,8,28,6,4,0,6,308,1.502,1,correct
15,3,1,1,8,6,4,5,1090,6.319,1,correct
15,3,1,2,4,2,2,2,529,0.866,1,correct
15,3,1,3,8,1,1,1,421,1.147,1,correct
15,3,1,4,6,6,4,5,296,8.265,1,correct
15,3,1,5,4,4,0,2,815,0.983,1,correct
15,3,1,6,8,6,0,1,1015,1.224,1,correct
15,3,1,7,6,2,0,3,482,1.58,1,correct
15,3,1,8,2,2,0,2,749,0.884,0,intrusion
15,3,1,9,6,1,1,6,13,0.985,1,correct
15,3,1,10,2,1,1,1,184,0.97,1,correct
15,3,1,11,8,4,0,2,62,3.351,0,intrusion
15,3,1,12,6,2,2,3,348,5.054,1,correct
15,3,1,13,4,1,1,3,235,1.531,1,correct
15,3,1,14,8,8,0,4,509,2.177,1,correct
15,3,1,15,2,0,0,2,828,-1,1,correct
15,3,1,16,8,4,4,6,988,26.107,1,correct
15,3,1,17,8,2,0,1,1130,0.958,1,correct
15,3,1,18,2,2,2,2,878,1.097,1,correct
15,3,1,19,6,4,0,1,1171,1.24,1,correct
15,3,1,20,8,2,2,6,157,2.764,1,correct
15,3,1,21,6,4,4,4,390,1.513,1,correct
15,3,1,22,4,0,0,4,967,-1,1,correct
15,3,1,23,6,6,0,5,202,1.734,1,correct
15,3,1,24,4,2,0,4,433,1.008,1,correct
15,3,1,25,8,0,0,3,107,-1,0,new
15,3,1,26,6,0,0,3,431,-1,1,correct
15,3,1,27,4,4,4,2,60,1.798,1,correct
15,3,1,28,8,8,4,8,374,1.831,1,correct
15,3,2,1,8,2,0,4,42,1.665,1,correct
15,3,2,2,6,6,4,2,606,1.285,1,correct
15,3,2,3,8,6,0,7,151,1.722,1,correct
15,3,2,4,4,0,0,3,74,-1,1,correct
15,3,2,5,6,6,0,4,1137,1.774,1,correct
15,3,2,6,6,2,0,6,266,4.966,1,correct
15,3,2,7,6,0,0,6,1016,-1,1,correct
15,3,2,8,8,8,4,5,1170,8.068,1,correct
15,3,2,9,4,2,0,3,505,1.436,1,correct
15,3,2,10,2,1,1,2,896,0.9,1,correct
15,3,2,11,8,4,4,1,459,5.478,1,correct
15,3,2,12,6,4,0,2,868,1.178,1,correct
15,3,2,13,2,2,0,1,789,0.939,1,correct
15,3,2,14,8,1,1,8,795,1.259,1,correct
15,3,2,15,4,4,0,3,353,1.381,1,correct
15,3,2,16,2,2,2,1,282,1.484,1,correct
15,3,2,17,6,1,1,4,940,1.8,1,correct
15,3,2,18,8,2,2,4,538,1.594,1,correct
15,3,2,19,8,0,0,1,1046,-1,1,correct
15,3,2,20,4,4,4,3,738,0.982,1,correct
15,3,2,21,4,2,2,1,751,1.209,1,correct
15,3,2,22,4,1,1,4,750,1.042,1,correct
15,3,2,23,6,4,4,1,1132,1.183,1,correct
15,3,2,24,2,0,0,1,1164,-1,1,correct
15,3,2,25,8,4,0,7,397,1.56,1,correct
15,3,2,26,6,2,2,2,1122,1.387,1,correct
15,3,2,27,8,6,4,4,900,6.418,1,correct
15,3,2,28,8,8,0,3,203,6.991,1,correct
15,3,3,1,8,2,2,1,191,1.235,1,correct
15,3,3,2,8,6,4,3,445,2.523,1,correct
15,3,3,3,8,1,1,4,453,2.744,1,correct
15,3,3,4,2,0,0,1,965,-1,1,correct
15,3,3,5,6,2,0,5,589,2.132,1,correct
15,3,3,6,6,4,4,5,105,1.556,1,correct
15,3,3,7,4,2,0,2,86,1.355,1,correct
15,3,3,8,2,2,0,2,29,1.131,1,correct
15,3,3,9,2,1,1,2,595,1.16,1,correct
15,3,3,10,4,4,0,4,413,2.194,1,correct
15,3,3,11,6,6,4,4,826,1.375,1,correct
15,3,3,12,6,0,0,5,1125,-1,1,correct
15,3,3,13,8,0,0,6,563,-1,1,correct
15,3,3,14,8,4,0,1,521,1.952,1,correct
15,3,3,15,4,2,2,4,636,1.348,1,correct
15,3,3,16,4,0,0,1,470,-1,1,correct
15,3,3,17,6,6,0,1,1019,2.233,1,correct
15,3,3,18,8,4,4,3,43,2.155,1,correct
15,3,3,19,4,1,1,2,1056,1.127,1,correct
15,3,3,20,6,2,2,6,1024,2.801,1,correct
15,3,3,21,2,2,2,1,216,1.534,1,correct
15,3,3,22,8,8,0,7,156,1.44,1,correct
15,3,3,23,6,1,1,1,120,1.51,1,correct
15,3,3,24,8,8,4,1,844,30.501,0,intrusion
15,3,3,25,8,2,0,2,906,1.808,1,correct
15,3,3,26,4,4,4,1,554,1.39,1,correct
15,3,3,27,6,4,0,4,1104,3.485,1,correct
15,3,3,28,8,6,0,5,81,1.015,1,correct
15,3,4,1,8,6,0,3,112,2.156,1,correct
15,3,4,2,4,0,0,2,854,-1,1,correct
15,3,4,3,6,4,0,5,159,1.617,1,correct
15,3,4,4,2,2,0,1,873,0.87,1,correct
15,3,4,5,2,1,1,1,290,1.032,1,correct
15,3,4,6,6,4,4,3,31,1.814,1,correct
15,3,4,7,8,4,4,5,591,3.044,1,correct
15,3,4,8,4,4,0,1,434,0.873,1,correct
15,3,4,9,4,1,1,1,319,0.976,1,correct
15,3,4,10,4,2,2,3,786,1.233,1,correct
15,3,4,11,8,2,0,7,301,1.21,1,correct
15,3,4,12,8,0,0,8,1102,-1,1,correct
15,3,4,13,8,8,4,4,732,2.095,1,correct
15,3,4,14,2,0,0,2,806,-1,1,correct
15,3,4,15,8,8,0,8,454,8.638,0,intrusion
15,3,4,16,8,2,2,8,85,13.677,1,correct
15,3,4,17,4,4,4,4,910,2.421,1,correct
15,3,4,18,6,2,2,4,880,20.834,1,correct
15,3,4,19,6,0,0,4,1093,-1,1,correct
15,3,4,20,8,1,1,7,637,1.019,1,correct
15,3,4,21,6,2,0,1,962,1.501,1,correct
15,3,4,22,4,2,0,1,614,1.174,1,correct
15,3,4,23,6,6,4,3,254,1.591,1,correct
15,3,4,24,8,6,4,7,558,0.891,1,correct
15,3,4,25,6,6,0,2,383,3.468,1,correct
15,3,4,26,2,2,2,2,600,1.56,1,correct
15,3,4,27,8,4,0,4,1060,3.594,1,correct
15,3,4,28,6,1,1,5,725,1.319,1,correct
15,3,5,1,6,6,4,6,1183,3.2,1,correct
15,3,5,2,6,0,0,2,766,-1,1,correct
15,3,5,3,4,1,1,3,634,1.308,1,correct
15,3,5,4,2,2,0,1,1121,1.341,1,correct
15,3,5,5,8,2,0,8,753,1.051,1,correct
15,3,5,6,8,8,4,6,294,4.538,1,correct
15,3,5,7,8,6,0,6,372,5.656,0,intrusion
15,3,5,8,6,2,0,4,1198,2.884,1,correct
15,3,5,9,8,4,0,5,1039,2.806,1,correct
15,3,5,10,8,1,1,3,292,2.101,1,correct
15,3,5,11,6,4,0,3,69,1.716,1,correct
15,3,5,12,6,6,0,3,901,2.184,1,correct
15,3,5,13,6,4,4,2,717,1.694,1,correct
15,3,5,14,8,2,2,3,1079,7.36,1,correct
15,3,5,15,4,4,0,3,1185,1.812,1,correct
15,3,5,16,8,8,0,5,628,11.495,1,correct
15,3,5,17,2,0,0,2,153,-1,1,correct
15,3,5,18,6,1,1,2,242,1.491,1,correct
15,3,5,19,6,2,2,5,816,2.536,1,correct
15,3,5,20,8,4,4,7,428,3.118,1,correct
15,3,5,21,8,0,0,4,206,-1,0,intrusion
15,3,5,22,4,4,4,2,404,1.999,1,correct
15,3,5,23,8,6,4,2,87,3.826,1,correct
15,3,5,24,4,0,0,1,573,-1,1,correct
15,3,5,25,2,1,1,2,247,1.008,1,correct
15,3,5,26,4,2,2,3,754,2.013,1,correct
15,3,5,27,2,2,2,1,537,1.479,1,correct
15,3,5,28,4,2,0,3,122,1.725,1,correct
15,3,6,1,8,8,0,1,339,1.39,1,correct
15,3,6,2,4,4,0,1,193,1.765,1,correct
15,3,6,3,6,1,1,3,647,0.969,1,correct
15,3,6,4,4,2,2,1,393,1.337,1,correct
15,3,6,5,6,4,0,6,130,1.96,1,correct
15,3,6,6,8,6,0,2,689,1.091,1,correct
15,3,6,7,8,6,4,6,89,5.139,1,correct
15,3,6,8,2,2,2,2,872,1.049,1,correct
15,3,6,9,8,0,0,7,1147,-1,1,correct
15,3,6,10,2,1,1,1,444,1.786,1,correct
15,3,6,11,6,0,0,1,664,-1,1,correct
15,3,6,12,2,0,0,1,40,-1,1,correct
15,3,6,13,8,1,1,5,617,2.766,1,correct
15,3,6,14,4,4,4,3,785,1.71,1,correct
15,3,6,15,6,2,0,2,516,1.863,1,correct
15,3,6,16,8,2,0,3,423,5.539,1,correct
15,3,6,17,4,1,1,4,258,1.247,1,correct
15,3,6,18,6,6,4,1,759,1.448,1,correct
15,3,6,19,8,4,0,6,988,2.378,1,correct
15,3,6,20,8,8,4,7,1161,2.029,1,correct
15,3,6,21,8,2,2,2,623,2.865,1,correct
15,3,6,22,6,2,2,1,842,2.234,1,correct
15,3,6,23,2,2,0,2,718,1.024,1,correct
15,3,6,24,6,6,0,6,798,18.163,0,intrusion
15,3,6,25,4,2,0,2,317,1.228,1,correct
15,3,6,26,8,4,4,8,185,2.126,1,correct
15,3,6,27,4,0,0,3,64,-1,1,correct
15,3,6,28,6,4,4,6,1160,1.565,1,correct
15,3,7,1,8,2,0,6,1093,2.13,1,correct
15,3,7,2,8,8,4,2,1011,18.02,0,intrusion
15,3,7,3,8,2,2,7,1112,1.617,1,correct
15,3,7,4,8,6,4,1,333,13.857,0,intrusion
15,3,7,5,8,4,4,2,668,1.9,1,correct
15,3,7,6,2,0,0,1,521,-1,1,correct
15,3,7,7,4,4,0,2,834,0.927,1,correct
15,3,7,8,8,1,1,2,395,2.702,1,correct
15,3,7,9,6,2,2,4,1138,1.385,1,correct
15,3,7,10,2,1,1,1,92,0.859,1,correct
15,3,7,11,2,2,2,1,1176,1.033,1,correct
15,3,7,12,8,0,0,2,931,-1,0,new
15,3,7,13,8,4,0,3,914,6.285,1,correct
15,3,7,14,4,1,1,1,836,0.893,1,correct
15,3,7,15,8,6,0,4,67,4.119,1,correct
15,3,7,16,4,2,2,4,1080,1.461,1,correct
15,3,7,17,6,2,0,4,1048,1.909,1,correct
15,3,7,18,6,6,4,3,705,1.046,1,correct
15,3,7,19,6,1,1,1,520,1.246,1,correct
15,3,7,20,4,2,0,1,986,0.999,1,correct
15,3,7,21,6,0,0,2,587,-1,1,correct
15,3,7,22,6,4,4,4,1061,2.373,1,correct
15,3,7,23,4,4,4,1,884,1.394,1,correct
15,3,7,24,6,6,0,3,909,1.656,1,correct
15,3,7,25,4,0,0,2,241,-1,1,correct
15,3,7,26,2,2,0,2,685,1.547,1,correct
15,3,7,27,6,4,0,2,635,1.888,1,correct
15,3,7,28,8,8,0,6,963,2.171,1,correct
15,3,8,1,8,6,4,8,301,2.282,1,correct
15,3,8,2,4,4,0,4,968,1.764,1,correct
15,3,8,3,8,2,2,5,481,18.638,1,correct
15,3,8,4,4,2,2,2,687,1.413,1,correct
15,3,8,5,6,4,4,2,352,1.076,1,correct
15,3,8,6,4,1,1,2,280,1.035,1,correct
15,3,8,7,6,2,2,6,170,2.02,1,correct
15,3,8,8,8,4,0,8,657,1.187,1,correct
15,3,8,9,8,2,0,5,885,3.073,1,correct
15,3,8,10,6,1,1,5,895,2.186,1,correct
15,3,8,11,4,2,0,4,440,1.102,1,correct
15,3,8,12,2,2,2,2,974,0.893,1,correct
15,3,8,13,8,4,4,4,546,2.192,1,correct
15,3,8,14,4,0,0,4,189,-1,1,correct
15,3,8,15,6,4,0,5,145,1.279,1,correct
15,3,8,16,6,6,4,1,335,2.917,1,correct
15,3,8,17,6,6,0,5,1162,2.476,1,correct
15,3,8,18,2,2,0,1,557,0.977,1,correct
15,3,8,19,8,8,4,3,805,1.959,1,correct
15,3,8,20,8,0,0,5,525,-1,1,correct
15,3,8,21,6,0,0,1,646,-1,1,correct
15,3,8,22,8,6,0,8,194,1.081,1,correct
15,3,8,23,8,8,0,2,133,2.584,1,correct
15,3,8,24,2,0,0,2,1151,-1,1,correct
15,3,8,25,6,2,0,1,160,1.544,1,correct
15,3,8,26,4,4,4,4,717,1.867,1,correct
15,3,8,27,8,1,1,6,925,1.853,1,correct
15,3,8,28,2,1,1,2,107,1.018,1,correct
16,1,1,1,8,8,0,3,429,3.917,0,intrusion
16,1,1,2,6,2,0,3,703,7.437,1,correct
16,1,1,3,8,6,4,7,34,2.526,1,correct
16,1,1,4,6,1,1,4,682,2.803,1,correct
16,1,1,5,8,1,1,1,364,1.491,1,correct
16,1,1,6,2,2,2,1,253,1.217,1,correct
16,1,1,7,6,0,0,2,643,-1,1,correct
16,1,1,8,4,4,4,2,145,2.085,1,correct
16,1,1,9,8,4,4,3,279,12.274,0,intrusion
16,1,1,10,2,0,0,2,799,-1,1,correct
16,1,1,11,4,2,0,3,406,2.311,1,correct
16,1,1,12,8,4,0,1,787,1.456,1,correct
16,1,1,13,4,1,1,3,791,1.084,1,correct
16,1,1,14,2,1,1,1,383,1.111,1,correct
16,1,1,15,4,4,0,4,1075,1.922,1,correct
16,1,1,16,8,2,0,3,222,3.297,1,correct
16,1,1,17,6,6,0,6,1131,1.413,0,intrusion
16,1,1,18,4,2,2,2,376,1.481,1,correct
16,1,1,19,8,6,0,4,455,11.354,1,correct
16,1,1,20,4,0,0,2,137,-1,1,correct
16,1,1,21,2,2,0,1,664,1.025,1,correct
16,1,1,22,6,2,2,2,197,4.544,1,correct
16,1,1,23,8,8,4,8,757,2.502,1,correct
16,1,1,24,6,4,0,4,602,8.813,1,correct
16,1,1,25,8,2,2,6,2,3.652,1,correct
16,1,1,26,6,6,4,1,893,2.341,1,correct
16,1,1,27,8,0,0,8,378,-1,1,correct
16,1,1,28,6,4,4,2,634,12.34,1,correct
16,1,2,1,8,6,0,1,917,3.177,0,intrusion
16,1,2,2,4,2,2,1,775,0.988,1,correct
16,1,2,3,8,0,0,6,798,-1,0,new
16,1,2,4,8,1,1,7,705,2.33,1,correct
16,1,2,5,8,8,4,7,216,2.539,1,correct
16,1,2,6,4,2,0,4,1171,1.346,1,correct
16,1,2,7,6,4,0,3,778,1.653,1,correct
16,1,2,8,6,1,1,6,589,1.918,1,correct
16,1,2,9,2,1,1,2,195,1.278,1,correct
16,1,2,10,8,2,0,7,172,3.105,1,correct
16,1,2,11,8,6,4,8,45,2.198,1,correct
16,1,2,12,2,2,0,2,746,0.962,1,correct
16,1,2,13,4,4,4,3,314,2.26,1,correct
16,1,2,14,6,6,4,6,676,2.101,1,correct
16,1,2,15,6,0,0,6,956,-1,1,correct
16,1,2,16,6,2,2,1,915,2.101,1,correct
16,1,2,17,2,2,2,2,112,1.591,1,correct
16,1,2,18,8,4,0,6,1035,7.999,0,intrusion
16,1,2,19,2,0,0,1,476,-1,1,correct
16,1,2,20,4,4,0,2,96,1.899,1,correct
16,1,2,21,6,4,4,4,129,7.754,1,correct
16,1,2,22,8,4,4,6,1041,1.672,1,correct
16,1,2,23,6,6,0,4,1042,2.041,1,correct
16,1,2,24,6,2,0,1,7,1.531,1,correct
16,1,2,25,4,0,0,1,582,-1,1,correct
16,1,2,26,4,1,1,2,973,1.558,1,correct
16,1,2,27,8,2,2,8,829,1.722,1,correct
16,1,2,28,8,8,0,7,276,3.605,1,correct
16,1,3,1,8,2,0,1,4,1.3,1,correct
16,1,3,2,4,4,4,4,179,1.664,1,correct
16,1,3,3,8,8,0,8,30,1.437,1,correct
16,1,3,4,8,1,1,3,246,2.205,1,correct
16,1,3,5,8,6,0,7,1048,1.707,1,correct
16,1,3,6,2,2,2,1,662,1.27,1,correct
16,1,3,7,6,2,2,6,964,1.833,1,correct
16,1,3,8,8,0,0,7,816,-1,1,correct
16,1,3,9,6,1,1,2,611,2.641,1,correct
16,1,3,10,4,4,0,3,183,0.991,1,correct
16,1,3,11,8,4,4,2,337,2.355,0,intrusion
16,1,3,12,2,0,0,1,398,-1,1,correct
16,1,3,13,8,2,2,2,784,5.77,1,correct
16,1,3,14,2,2,0,2,88,1.182,1,correct
16,1,3,15,6,0,0,1,326,-1,1,correct
16,1,3,16,4,2,2,4,796,1.981,1,correct
16,1,3,17,6,2,0,5,292,3.34,1,correct
16,1,3,18,4,1,1,1,838,0.937,1,correct
16,1,3,19,6,6,0,2,6,4.634,1,correct
16,1,3,20,8,8,4,4,1126,9.461,1,correct
16,1,3,21,4,2,0,2,271,1.571,1,correct
16,1,3,22,8,4,0,5,375,1.816,1,correct
16,1,3,23,6,4,0,6,171,1.385,1,correct
16,1,3,24,4,0,0,4,489,-1,1,correct
16,1,3,25,6,6,4,5,134,2.895,1,correct
16,1,3,26,2,1,1,2,575,1.684,1,correct
16,1,3,27,6,4,4,1,911,2.065,1,correct
16,1,3,28,8,6,4,6,1161,4.673,0,intrusion
16,1,4,1,6,2,2,5,773,2.44,1,correct
16,1,4,2,6,1,1,5,719,1.921,1,correct
16,1,4,3,8,6,4,2,1145,4.049,0,intrusion
16,1,4,4,4,4,4,1,887,1.626,1,correct
16,1,4,5,2,0,0,2,265,-1,1,correct
16,1,4,6,2,2,0,1,403,1.11,1,correct
16,1,4,7,6,2,0,2,285,1.463,1,correct
16,1,4,8,4,0,0,3,802,-1,1,correct
16,1,4,9,2,2,2,2,198,0.939,1,correct
16,1,4,10,6,6,0,3,1061,1.474,1,correct
16,1,4,11,4,1,1,4,211,1.787,1,correct
16,1,4,12,4,2,2,3,804,2.824,1,correct
16,1,4,13,8,6,0,6,233,2.06,1,correct
16,1,4,14,8,1,1,5,723,1.577,1,correct
16,1,4,15,6,0,0,3,492,-1,1,correct
16,1,4,16,6,6,4,2,190,4.851,1,correct
16,1,4,17,8,2,0,6,1081,3.096,1,correct
16,1,4,18,8,2,2,7,53,2.09,1,correct
16,1,4,19,8,4,4,1,888,6.376,1,correct
16,1,4,20,8,8,0,2,347,2.316,0,intrusion
16,1,4,21,4,2,0,1,882,1.431,1,correct
16,1,4,22,6,4,4,6,1028,2.613,1,correct
16,1,4,23,8,0,0,3,278,-1,0,intrusion
16,1,4,24,8,8,4,5,1051,4.132,1,correct
16,1,4,25,2,1,1,1,823,1.152,1,correct
16,1,4,26,4,4,0,1,848,1.659,1,correct
16,1,4,27,6,4,0,5,909,2.929,1,correct
16,1,4,28,8,4,0,8,1014,2.153,1,correct
16,1,5,1,2,0,0,1,750,-1,1,correct
16,1,5,2,8,8,4,2,1062,7.575,0,intrusion
16,1,5,3,8,4,4,4,1031,4.218,1,correct
16,1,5,4,6,0,0,4,65,-1,1,correct
16,1,5,5,6,6,4,4,697,3.673,1,correct
16,1,5,6,8,2,0,5,21,1.737,1,correct
16,1,5,7,8,1,1,4,735,1.919,1,correct
16,1,5,8,2,2,2,1,845,1.327,1,correct
16,1,5,9,6,2,0,4,766,1.959,1,correct
16,1,5,10,6,4,4,5,284,2.491,1,correct
16,1,5,11,4,2,0,1,345,1.54,1,correct
16,1,5,12,6,6,0,5,1194,2.699,1,correct
16,1,5,13,6,4,0,2,842,0.895,1,correct
16,1,5,14,2,1,1,2,733,0.935,1,correct
16,1,5,15,4,4,4,3,615,1.002,1,correct
16,1,5,16,4,4,0,4,1137,1.82,1,correct
16,1,5,17,8,8,0,5,730,3.511,1,correct
16,1,5,18,8,6,0,3,1000,7.44,0,intrusion
16,1,5,19,8,6,4,5,1045,4.148,1,correct
16,1,5,20,6,2,2,4,202,2.595,1,correct
16,1,5,21,2,2,0,1,306,0.938,1,correct
16,1,5,22,4,1,1,1,512,1.377,1,correct
16,1,5,23,8,0,0,1,204,-1,1,correct
16,1,5,24,4,2,2,2,738,2.124,1,correct
16,1,5,25,4,0,0,2,988,-1,1,correct
16,1,5,26,8,4,0,7,391,2.293,1,correct
16,1,5,27,6,1,1,1,519,1.331,1,correct
16,1,5,28,8,2,2,5,825,4.115,0,intrusion
16,1,6,1,2,0,0,2,45,-1,0,new
16,1,6,2,2,2,2,2,247,1.71,1,correct
16,1,6,3,6,4,4,3,831,2.33,1,correct
16,1,6,4,8,6,4,4,136,7.782,1,correct
16,1,6,5,4,4,0,1,199,1.529,1,correct
16,1,6,6,4,2,0,4,827,1.481,1,correct
16,1,6,7,8,4,0,3,1028,5.746,1,correct
16,1,6,8,2,2,0,2,491,1.376,1,correct
16,1,6,9,6,4,0,1,319,2.903,1,correct
16,1,6,10,8,6,0,5,1093,2.413,1,correct
16,1,6,11,6,6,0,1,1001,1.51,1,correct
16,1,6,12,6,2,0,6,935,1.681,1,correct
16,1,6,13,6,0,0,5,17,-1,0,intrusion
16,1,6,14,8,2,2,3,1149,3.093,0,intrusion
16,1,6,15,2,1,1,1,252,1.743,1,correct
16,1,6,16,8,0,0,5,969,-1,1,correct
16,1,6,17,6,2,2,3,859,3.821,0,intrusion
16,1,6,18,8,2,0,2,942,2.768,0,intrusion
16,1,6,19,4,2,2,3,646,1.82,1,correct
16,1,6,20,4,1,1,2,863,1.862,1,correct
16,1,6,21,8,1,1,2,753,1.52,1,correct
16,1,6,22,4,0,0,1,248,-1,1,correct
16,1,6,23,8,8,0,4,1175,6.439,0,intrusion
16,1,6,24,6,6,4,3,245,2.707,0,intrusion
16,1,6,25,4,4,4,4,633,2.035,1,correct
16,1,6,26,8,8,4,3,1002,4.202,1,correct
16,1,6,27,8,4,4,5,810,1.69,1,correct
16,1,6,28,6,1,1,3,748,2.325,1,correct
16,1,7,1,2,2,0,1,241,1.432,1,correct
16,1,7,2,2,1,1,1,741,1.278,1,correct
16,1,7,3,8,2,2,4,377,4.142,1,correct
16,1,7,4,6,6,4,3,988,3.737,1,correct
16,1,7,5,6,4,0,6,899,1.571,1,correct
16,1,7,6,8,4,0,2,285,3.23,1,correct
16,1,7,7,4,2,0,2,848,1.469,1,correct
16,1,7,8,2,2,2,2,1038,1.618,1,correct
16,1,7,9,8,6,0,2,406,7.972,0,intrusion
16,1,7,10,8,0,0,2,339,-1,0,intrusion
16,1,7,11,6,2,2,3,1027,1.922,1,correct
16,1,7,12,6,4,4,4,360,6.207,1,correct
16,1,7,13,8,6,4,3,980,5.139,1,correct
16,1,7,14,4,0,0,4,853,-1,1,correct
16,1,7,15,6,0,0,1,275,-1,1,correct
16,1,7,16,8,8,0,1,25,2.321,1,correct
16,1,7,17,8,8,4,1,545,2.608,1,correct
16,1,7,18,4,4,0,3,434,2.452,0,intrusion
16,1,7,19,6,6,0,3,391,5.233,1,correct
16,1,7,20,4,1,1,3,646,2.58,1,correct
16,1,7,21,6,1,1,5,616,1.377,1,correct
16,1,7,22,4,4,4,1,721,4.565,1,correct
16,1,7,23,6,2,0,4,1107,1.558,1,correct
16,1,7,24,4,2,2,1,97,1.842,1,correct
16,1,7,25,8,2,0,4,722,2.459,1,correct
16,1,7,26,2,0,0,1,645,-1,1,correct
16,1,7,27,8,4,4,7,464,1.898,1,correct
16,1,7,28,8,1,1,6,262,2.02,1,correct
16,2,1,1,6,6,4,5,262,3.494,1,correct
16,2,1,2,8,1,1,1,129,1.737,1,correct
16,2,1,3,8,0,0,6,870,-1,1,correct
16,2,1,4,8,4,4,5,445,1.691,1,correct
16,2,1,5,8,8,4,2,808,4.518,0,intrusion
16,2,1,6,8,6,0,8,189,1.978,1,correct
16,2,1,7,6,2,0,1,734,2.32,1,correct
16,2,1,8,8,2,2,3,666,3.387,1,correct
16,2,1,9,4,4,0,2,469,1.395,1,correct
16,2,1,10,6,1,1,4,376,2.901,1,correct
16,2,1,11,8,2,0,3,336,2.272,1,correct
16,2,1,12,8,8,0,8,486,1.738,1,correct
16,2,1,13,2,2,2,1,323,1.015,1,correct
16,2,1,14,4,2,0,1,1117,0.989,1,correct
16,2,1,15,4,0,0,4,748,-1,1,correct
16,2,1,16,8,4,0,7,755,3.995,1,correct
16,2,1,17,6,4,0,2,1160,2.458,0,intrusion
16,2,1,18,6,6,0,5,723,1.689,1,correct
16,2,1,19,6,0,0,5,1081,-1,1,correct
16,2,1,20,4,2,2,1,597,1.596,1,correct
16,2,1,21,6,4,4,2,954,1.395,1,correct
16,2,1,22,2,2,0,2,69,1.097,1,correct
16,2,1,23,4,4,4,4,1040,2.233,1,correct
16,2,1,24,4,1,1,3,992,1.465,1,correct
16,2,1,25,2,1,1,2,937,0.924,1,correct
16,2,1,26,8,6,4,1,1082,1.842,1,correct
16,2,1,27,6,2,2,6,505,8.061,0,intrusion
16,2,1,28,2,0,0,2,23,-1,1,correct
16,2,2,1,4,2,0,2,884,1.459,1,correct
16,2,2,2,6,4,4,4,231,2.045,1,correct
16,2,2,3,8,1,1,4,967,1.754,1,correct
16,2,2,4,4,0,0,3,574,-1,1,correct
16,2,2,5,4,4,0,4,799,1.689,1,correct
16,2,2,6,8,8,0,6,787,4.234,1,correct
16,2,2,7,4,2,2,4,383,2.306,0,intrusion
16,2,2,8,8,2,0,4,1014,1.883,1,correct
16,2,2,9,2,1,1,1,452,1.373,1,correct
16,2,2,10,8,6,0,4,608,4.586,1,correct
16,2,2,11,8,0,0,7,1057,-1,1,correct
16,2,2,12,6,2,0,6,482,2.507,1,correct
16,2,2,13,8,4,0,8,820,2.747,1,correct
16,2,2,14,4,4,4,2,372,1.548,1,correct
16,2,2,15,2,0,0,1,594,-1,1,correct
16,2,2,16,6,1,1,6,427,1.717,1,correct
16,2,2,17,6,0,0,2,180,-1,0,intrusion
16,2,2,18,8,8,4,8,369,2.455,1,correct
16,2,2,19,8,4,4,3,1050,7.665,1,correct
16,2,2,20,4,1,1,1,843,1.779,1,correct
16,2,2,21,2,2,2,2,1133,1.302,1,correct
16,2,2,22,8,2,2,1,877,3.538,1,correct
16,2,2,23,6,6,0,3,530,7.255,1,correct
16,2,2,24,6,6,4,1,1031,2.437,1,correct
16,2,2,25,2,2,0,1,472,1.012,1,correct
16,2,2,26,6,2,2,5,1101,1.959,1,correct
16,2,2,27,6,4,0,4,279,1.612,1,correct
16,2,2,28,8,6,4,3,926,4.983,0,intrusion
16,2,3,1,8,2,0,7,858,1.728,1,correct
16,2,3,2,6,4,0,5,715,5.841,0,intrusion
16,2,3,3,6,1,1,5,1116,1.218,1,correct
16,2,3,4,6,6,4,2,30,4.138,1,correct
16,2,3,5,6,2,2,2,873,2.352,1,correct
16,2,3,6,6,0,0,1,717,-1,1,correct
16,2,3,7,6,4,4,1,223,2.115,1,correct
16,2,3,8,4,2,2,2,306,1.498,1,correct
16,2,3,9,4,4,4,3,247,2.023,1,correct
16,2,3,10,8,6,0,3,419,4.938,0,intrusion
16,2,3,11,4,0,0,2,63,-1,1,correct
16,2,3,12,4,4,0,1,1169,1.877,1,correct
16,2,3,13,6,2,0,2,654,1.297,1,correct
16,2,3,14,8,8,0,7,300,1.67,1,correct
16,2,3,15,2,2,2,2,944,0.884,1,correct
16,2,3,16,4,1,1,2,105,2.489,1,correct
16,2,3,17,8,8,4,7,110,2.242,1,correct
16,2,3,18,8,0,0,4,1090,-1,0,intrusion
16,2,3,19,8,2,2,5,107,3.799,1,correct
16,2,3,20,2,1,1,1,1183,1.44,1,correct
16,2,3,21,6,6,0,2,664,1.962,1,correct
16,2,3,22,8,4,4,2,1158,5.121,1,correct
16,2,3,23,8,4,0,2,241,2.652,1,correct
16,2,3,24,2,2,0,1,103,1.401,1,correct
16,2,3,25,2,0,0,1,34,-1,1,correct
16,2,3,26,8,6,4,4,667,3.328,1,correct
16,2,3,27,8,1,1,6,631,2,1,correct
16,2,3,28,4,2,0,3,665,1.747,1,correct
16,2,4,1,4,2,2,3,246,1.615,1,correct
16,2,4,2,8,1,1,3,248,2.25,1,correct
16,2,4,3,6,0,0,4,194,-1,1,correct
16,2,4,4,8,4,0,1,106,3.097,1,correct
16,2,4,5,4,2,0,4,17,2.044,1,correct
16,2,4,6,4,1,1,4,1003,1.842,1,correct
16,2,4,7,6,6,4,3,68,2.601,1,correct
16,2,4,8,4,4,0,3,969,1.705,1,correct
