subject,imagery,signal_present,correct,rt
30,0,0,1,0.05740000009536743
30,0,1,0,0.2727999999523163
30,0,0,1,0.399
30,0,1,1,0.4737999999523163
30,0,1,1,0.2665
30,0,0,1,0.261
30,0,0,1,0.25880000019073485
30,0,0,1,0.23730000019073488
30,0,1,1,0.45470000004768374
30,0,1,0,1.3335999999046326
30,0,1,1,0.4347999999523163
30,0,1,0,0.8105
30,0,0,1,0.2995
30,0,0,1,0.3842999999523163
30,0,0,0,0.3892999999523163
30,0,0,1,0.497
30,0,1,1,0.17820000004768372
30,0,0,1,0.2707999999523163
30,0,1,1,0.44680000019073485
30,0,0,1,0.40110000014305114
30,0,1,1,0.4255
30,0,1,0,0.2792999999523163
30,0,1,1,0.6558000001907348
30,0,0,1,0.3732000000476837
30,0,1,0,0.6599000000953674
30,0,1,0,0.3292999999523163
30,0,0,1,0.35640000009536743
30,0,1,0,0.2645
30,0,0,1,0.33160000014305113
30,0,0,1,0.48279999995231626
30,0,0,1,0.32
30,0,0,1,0.2762000000476837
30,0,0,0,1.1907000000476835
30,0,1,0,0.313
30,0,0,1,0.2845999999046326
30,0,0,1,0.4749000000953674
30,0,0,1,0.23830000019073488
30,0,0,1,0.2908000001907349
30,0,1,0,0.24809999990463258
30,0,0,1,0.32609999990463256
30,0,1,0,0.3424000000953674
30,0,1,0,0.08529999995231628
30,0,1,0,0.483
30,0,0,1,0.3585999999046326
30,0,1,1,0.18260000014305114
30,0,1,1,0.38839999985694884
30,0,0,1,0.40410000014305114
30,0,1,1,0.38240000009536745
30,0,1,1,0.3038999998569489
30,0,1,1,0.22240000009536742
30,0,1,0,0.09840000009536745
30,0,0,1,0.209
30,0,1,1,0.2535
30,0,0,1,0.21409999990463258
30,0,0,1,0.36039999985694887
30,0,0,1,0.2998999998569489
30,0,1,1,0.5565999999046326
30,0,1,1,0.45610000014305113
30,0,1,1,0.385
30,0,0,1,0.25990000009536746
30,0,1,1,0.42
30,0,0,1,0.24759999990463258
30,0,0,1,0.4112000000476837
30,0,0,1,0.35279999995231626
30,0,1,1,0.2832999999523163
30,0,1,1,0.2537000000476837
30,0,0,1,0.7897999999523163
30,0,0,1,9.999990463256836e-5
30,0,0,1,0.49479999995231627
30,0,0,1,0.42139999985694887
30,0,0,1,0.3146000001430512
30,0,1,0,0.5445999999046326
30,0,0,1,0.6881000001430512
30,0,0,1,0.6667000000476837
30,0,1,0,0.6485
30,0,1,0,0.3162000000476837
30,0,1,1,0.5523000001907349
30,0,1,0,0.2315
30,0,0,1,2.275699999809265
30,0,1,0,0.209
30,1,0,1,0.5297000000476837
30,1,0,1,0.3435
30,1,1,1,0.5244000000953675
30,1,1,0,0.489
30,1,1,0,0.308
30,1,1,1,0.006300000190734864
30,1,0,1,0.08190000009536744
30,1,1,0,0.359
30,1,1,0,0.38490000009536746
30,1,0,1,0.2345
30,1,1,1,0.3866000001430511
30,1,0,1,0.08420000004768372
30,1,0,1,0.2854000000953674
30,1,1,0,0.3237999999523163
30,1,0,1,0.2935
30,1,1,1,0.15889999985694886
30,1,0,1,0.3732999999523163
30,1,0,1,0.31089999985694883
30,1,0,1,0.335
30,1,0,1,0.3439000000953674
30,1,1,1,0.49569999980926516
30,1,0,1,0.2265
30,1,1,0,0.2155
30,1,1,0,0.37610000014305117
30,0,1,1,0.31989999985694884
30,0,1,1,0.175
30,0,0,1,0.21320000004768372
30,0,1,1,0.10840000009536745
30,0,1,0,0.13229999995231628
30,0,0,1,0.4406000001430512
30,0,1,1,0.12780000019073487
30,0,1,1,0.17690000009536744
30,0,1,0,0.0905
30,0,0,1,0.08129999995231628
30,0,0,1,0.4082999999523163
30,0,0,1,0.03779999995231629
30,0,1,0,0.004900000095367432
30,0,0,1,0.25590000009536745
30,0,0,1,0.11609999990463256
30,0,0,1,0.30379999995231627
30,0,0,1,0.05220000004768371
30,0,1,1,0.6691000001430512
30,0,0,1,0.273
30,0,1,1,0.014799999952316284
30,0,1,1,0.19389999985694886
30,0,1,0,0.4069000000953674
30,0,0,1,0.29779999995231626
30,0,0,1,0.5747000000476837
30,1,1,1,0.5533999998569489
30,1,1,0,0.23059999990463256
30,1,0,1,0.21579999995231627
30,1,0,1,0.253
30,1,0,1,0.45589999985694885
30,1,1,0,0.007
30,1,1,0,0.4044000000953674
30,1,1,0,0.22060000014305114
30,1,1,0,0.23789999985694885
30,1,0,1,0.12520000004768372
30,1,1,0,0.174
30,1,0,1,0.31809999990463256
30,1,0,1,0.07229999995231629
30,1,1,0,0.2601000001430511
30,1,1,1,0.13839999985694884
30,1,0,1,0.15079999995231627
30,1,0,1,0.017799999952316285
30,1,1,0,0.2729000000953674
30,1,0,1,0.45970000004768374
30,1,0,1,0.20409999990463257
30,1,0,1,0.20870000004768371
30,1,0,1,0.18040000009536744
30,1,1,0,0.24789999985694885
30,1,1,0,0.25520000004768373
31,0,0,1,6.833600000023842
31,0,1,0,0.5396999999284744
31,0,0,1,0.47960000002384184
31,0,0,1,0.47969999992847445
31,0,0,1,0.4775
31,0,1,0,0.5265
31,0,1,1,0.5873999999761581
31,0,0,0,0.5886000000238418
31,0,0,1,0.4961999999284744
31,0,1,1,0.44710000002384187
31,0,1,1,0.39039999997615815
31,0,1,1,0.35510000002384184
31,0,0,1,0.41540000009536743
31,0,1,1,0.40939999997615817
31,0,0,1,0.4835
31,0,0,1,0.5067999999523163
31,0,1,0,0.5345999999046326
31,0,1,1,0.3645
31,0,0,1,0.8557999999523163
31,0,0,1,0.8161000000238419
31,0,0,1,0.6255
31,0,1,1,0.3217999999523163
31,0,1,1,0.27119999992847443
31,0,1,1,0.29729999995231626
31,0,1,1,6.585300000071525
31,0,1,1,0.5388999999761581
31,0,0,1,0.7742000000476837
31,0,1,1,0.5781999999284744
31,0,0,1,1.3907999999523164
31,0,0,1,0.4313000000715256
31,0,0,1,0.6557999999523163
31,0,1,1,0.3457000000476837
31,0,0,1,0.563
31,0,1,1,0.39339999997615815
31,0,1,1,0.5191000000238418
31,0,1,1,0.6491999999284744
31,0,0,1,0.5276000000238419
31,0,1,1,0.42260000002384185
31,0,0,1,0.658
31,0,1,0,0.5664000000953674
31,0,0,1,1.1632999999523166
31,0,1,1,0.38320000004768373
31,0,1,1,0.7318999999761582
31,0,0,1,0.4325
31,0,0,1,0.3905
31,0,1,1,0.349
31,0,0,1,0.44789999997615815
31,0,0,1,0.4485
31,1,0,1,2.8857000000476836
31,1,1,1,0.45320000004768374
31,1,0,1,0.4281999999284744
31,1,1,1,0.5800999999046326
31,1,1,1,0.5610999999046326
31,1,1,0,0.5015
31,1,0,1,0.45839999997615816
31,1,0,1,0.39489999997615816
31,1,0,1,0.6353999999761581
31,1,1,1,0.46339999997615816
31,1,0,1,0.7118999999761582
31,1,1,1,0.3227999999523163
31,1,1,1,0.3212999999523163
31,1,1,1,0.35060000002384184
31,1,1,1,0.4516999999284744
31,1,0,1,0.5633999999761582
31,1,1,1,1.4705
31,1,1,1,0.3271000000238419
31,1,0,1,0.6528999999761581
31,1,1,1,0.3003999999761581
31,1,0,1,0.39919999992847444
31,1,0,1,0.6361999999284744
31,1,0,1,0.47710000002384184
31,1,0,1,0.6385
31,1,1,0,4.451399999976158
31,1,1,1,0.7397000000476838
31,1,1,0,1.2874000000953674
31,1,0,1,0.3970999999046326
31,1,1,1,0.41069999992847445
31,1,0,1,0.46839999997615817
31,1,1,1,0.475
31,1,1,1,1.052
31,1,0,1,0.43560000002384186
31,1,1,1,0.41160000002384184
31,1,1,1,0.898
31,1,1,1,0.4195
31,1,0,1,0.42939999997615813
31,1,1,0,0.6462000000476837
31,1,0,1,0.5935
31,1,0,1,0.4029000000953674
31,1,0,1,0.43639999997615814
31,1,1,1,0.45469999992847443
31,1,0,1,0.4122999999523163
31,1,1,1,0.6681999999284745
31,1,0,1,0.3965
31,1,0,1,0.8561000000238419
31,1,0,1,0.4627999999523163
31,1,0,1,0.38260000002384187
31,1,0,1,2.1017999999523163
31,1,1,0,1.5733999999761579
31,1,0,1,0.43110000002384186
31,1,1,1,0.3432000000476837
31,1,0,1,0.4373000000715256
31,1,0,1,0.405
31,1,1,1,0.4085
31,1,0,1,0.5062999999523163
31,1,1,1,0.8485
31,1,0,1,0.6493999999761582
31,1,0,1,0.6487000000476837
31,1,1,1,0.3603999999761581
31,1,0,1,0.5346999999284744
31,1,1,1,0.35460000002384184
31,1,1,1,0.36810000002384186
31,1,1,1,0.4262000000476837
31,1,1,0,0.5855
31,1,0,1,0.694
31,1,0,1,0.45520000004768374
31,1,1,1,0.7777999999523163
31,1,0,1,0.615
31,1,0,1,0.7313999999761581
31,1,1,1,0.6006000000238418
31,1,1,1,0.4417000000476837
31,0,0,1,1.9340999999046329
31,0,0,1,0.4981999999284744
31,0,1,0,0.6551000000238418
31,0,0,1,0.3871999999284744
31,0,0,1,0.4283000000715256
31,0,1,0,1.054399999976158
31,0,0,1,0.3916000000238419
31,0,1,1,0.45620000004768374
31,0,0,1,0.5375999999046326
31,0,1,1,0.989399999976158
31,0,1,1,0.5371000000238418
31,0,1,1,0.27489999997615816
31,0,0,1,0.5611999999284745
31,0,0,1,0.45570000004768374
31,0,1,1,0.21539999997615816
31,0,1,1,0.323
31,0,0,1,0.40630000007152556
31,0,1,1,0.32160000002384187
31,0,1,0,0.6118000000715256
31,0,1,1,0.34239999997615816
31,0,0,1,0.42459999990463254
31,0,0,1,0.42809999990463254
31,0,0,1,0.36629999995231627
31,0,1,1,0.3305
31,1,1,0,5.7032000000476835
31,1,0,1,0.461
31,1,0,1,0.4511000000238419
31,1,0,1,0.39580000007152555
31,1,1,1,0.518
31,1,1,0,0.6617999999523163
31,1,0,1,0.6298000000715256
31,1,0,1,0.6843000000715256
31,1,0,1,0.42610000002384185
31,1,0,1,0.38089999997615814
31,1,1,1,0.37539999997615814
31,1,0,1,0.3947999999523163
31,1,1,1,0.326
31,1,1,1,0.3391000000238419
31,1,0,1,0.409
31,1,1,1,0.4501999999284744
31,1,0,1,0.5142000000476837
31,1,1,1,0.3601999999284744
31,1,1,1,0.5321000000238418
31,1,1,1,0.33369999992847443
31,1,1,1,0.39070000004768374
31,1,1,1,0.5127999999523163
31,1,0,1,0.5429000000953674
31,1,0,1,0.42660000002384185
31,0,1,1,1.9757999999523166
31,0,0,1,1.0837999999523165
31,0,1,1,0.3793000000715256
31,0,0,1,0.5197999999523163
31,0,0,1,0.7543000000715255
31,0,1,1,0.3445999999046326
31,0,1,1,0.35880000007152557
31,0,0,1,0.4168999999761581
31,0,0,1,0.6508999999761581
31,0,1,1,0.3137999999523163
31,0,1,0,0.6956000000238418
31,0,0,1,0.494
31,0,1,1,0.41119999992847445
31,0,0,1,0.5417999999523163
31,0,0,1,0.5327000000476837
31,0,0,1,0.4963000000715256
31,0,0,1,0.4778999999761581
31,0,1,1,0.44620000004768373
31,0,1,1,0.34860000002384184
31,0,1,1,0.418
31,0,0,1,0.45880000007152555
31,0,0,1,0.40139999997615816
31,0,1,1,0.37340000009536745
31,0,1,1,0.41610000002384184
31,1,1,0,0.861
31,1,0,1,0.5812999999523163
31,1,1,1,0.5212000000476837
31,1,1,0,1.1336999999284745
31,1,0,1,1.3155
31,1,0,1,0.9291999999284745
31,1,1,1,0.4147000000476837
31,1,0,1,0.5851000000238419
31,1,1,1,0.4362000000476837
31,1,0,1,0.8611000000238419
31,1,0,1,0.4367999999523163
31,1,1,1,0.4451999999284744
31,1,0,1,0.43740000009536745
31,1,1,1,0.44639999997615815
31,1,1,1,0.24670000004768372
31,1,0,1,0.5421999999284745
31,1,0,1,0.387
31,1,1,1,0.3902999999523163
31,1,0,1,1.2408999999761579
31,1,0,1,0.6748999999761581
31,1,1,1,0.3518999999761581
31,1,1,1,0.299
31,1,0,1,0.555
31,1,1,0,0.37510000002384186
31,1,0,1,3.431
31,1,1,0,1.2080999999046325
31,1,0,1,0.6031000000238419
31,1,0,1,0.5713000000715256
31,1,1,1,0.4238999999761581
31,1,1,1,0.3447999999523163
31,1,0,1,0.5732999999523163
31,1,1,0,0.40710000002384183
31,1,0,1,0.983399999976158
31,1,1,0,0.6287999999523163
31,1,0,1,0.462
31,1,1,1,0.3256999999284744
31,1,1,0,0.6581999999284744
31,1,1,1,0.8421999999284744
31,1,0,1,1.706
31,1,1,1,0.36359999990463254
31,1,0,1,0.8387999999523162
31,1,0,1,0.4705
31,1,0,1,0.727
31,1,1,1,0.45039999997615815
31,1,1,0,0.644
31,1,1,1,0.3538999999761581
31,1,0,1,0.45609999990463257
31,1,0,1,0.3905
31,0,1,1,1.813
31,0,1,1,0.356
31,0,1,1,0.33669999992847444
31,0,1,1,1.6550999999046325
31,0,0,1,0.4235
31,0,0,1,0.3675
31,0,1,0,1.1866000000238421
31,0,0,1,0.4138999999761581
31,0,0,1,0.37309999990463255
31,0,0,1,0.41929999995231626
31,0,0,1,0.4335
31,0,0,1,0.4757999999523163
31,0,0,1,0.6045
31,0,1,1,0.7553999999761581
31,0,0,1,0.5213999999761582
31,0,1,1,0.3655
31,0,1,1,0.37910000002384187
31,0,0,1,0.726
31,0,1,1,0.42779999995231627
31,0,1,1,0.5076999999284745
31,0,1,1,0.3085
31,0,0,1,0.4712999999523163
31,0,1,1,0.31260000002384186
31,0,0,1,0.7157000000476837
31,0,1,1,0.992600000023842
31,0,0,1,0.5137999999523163
31,0,0,1,0.47019999992847444
31,0,0,1,0.3911000000238419
31,0,0,1,0.4483000000715256
31,0,1,1,0.47419999992847445
31,0,1,1,0.5455
31,0,0,1,0.5342999999523163
31,0,1,1,0.5123999999761581
31,0,1,1,0.46530000007152555
31,0,0,1,0.41419999992847445
31,0,0,1,0.38339999997615815
31,0,0,1,0.3782000000476837
31,0,1,1,0.5252999999523162
31,0,1,1,0.38070000004768373
31,0,0,1,0.5487000000476837
31,0,1,1,0.34789999997615817
31,0,0,1,0.5748999999761581
31,0,1,1,0.8042000000476837
31,0,0,1,0.5338000000715256
31,0,1,1,0.4664000000953674
31,0,1,1,1.226
31,0,0,1,0.5479000000953674
31,0,1,1,0.8698999999761582
32,1,0,1,4.702100000000093
32,1,1,1,0.7237000000001863
32,1,1,1,0.2712000000001863
32,1,1,1,1.475600000000093
32,1,1,1,0.33129999999981374
32,1,0,0,0.9021000000000933
32,1,0,1,0.30320000000018626
32,1,1,1,0.7298999999999068
32,1,1,0,0.6511000000000932
32,1,1,1,0.44339999999990687
32,1,0,1,0.24009999999962747
32,1,0,1,0.37739999999990687
32,1,0,1,0.42620000000018626
32,1,0,0,0.4515
32,1,0,1,0.4855
32,1,0,1,0.8743000000002794
32,1,1,0,0.4195
32,1,0,1,0.6699000000003725
32,1,0,1,0.3611999999997206
32,1,1,1,0.4395
32,1,0,1,0.4293000000002794
32,1,1,1,0.25239999999990687
32,1,1,0,0.316
32,1,1,1,0.3237000000001863
32,0,1,1,0.7218999999999068
32,0,0,1,0.5762999999998137
32,0,0,1,0.5672000000001862
32,0,1,1,0.3393999999999069
32,0,1,1,0.3445
32,0,0,1,1.4436999999997207
32,0,0,0,0.4562000000001863
32,0,0,1,0.669
32,0,1,1,0.3626000000000931
32,0,1,1,0.3474000000003725
32,0,0,1,0.5798999999999068
32,0,1,1,0.2708999999999069
32,0,0,1,0.41389999999990684
32,0,1,1,0.5153999999999068
32,0,0,1,0.7111000000000931
32,0,1,1,0.2713999999999069
32,0,1,1,0.2836999999997206
32,0,1,0,0.4462000000001863
32,0,0,1,1.1837999999998134
32,0,0,0,0.4251000000000931
32,0,0,1,1.1661000000000932
32,0,1,1,0.17359999999962747
32,0,1,1,0.30570000000018627
32,0,0,1,1.1723999999999068
32,1,0,1,0.8943999999994412
32,1,1,1,0.43879999999981373
32,1,1,1,0.04579999999981373
32,1,1,1,0.35640000000037253
32,1,1,1,0.2780999999996275
32,1,0,1,0.2105
32,1,0,1,0.09010000000055879
32,1,1,1,0.11579999999981373
32,1,1,1,0.3256000000005588
32,1,0,0,0.35920000000018626
32,1,0,0,0.495
32,1,1,0,0.20020000000018623
32,1,0,0,0.31070000000018627
32,1,1,1,0.37170000000018627
32,1,0,0,0.43320000000018627
32,1,1,1,0.10629999999981374
32,1,1,1,0.4799000000003726
32,1,1,1,0.4709000000003726
32,1,0,0,0.4249000000003726
32,1,0,0,0.432
32,1,0,0,0.4085
32,1,0,0,0.18590000000037252
32,1,1,1,0.7472999999998138
32,1,0,1,0.7737000000001862
32,0,1,1,0.5485
32,0,1,1,0.16219999999925494
32,0,0,0,0.30470000000018627
32,0,1,1,0.3361000000005588
32,0,0,1,0.6746000000005588
32,0,0,1,0.29720000000018626
32,0,0,0,0.30090000000037254
32,0,0,1,0.39640000000037257
32,0,0,0,0.30590000000037254
32,0,0,1,0.29920000000018626
32,0,1,0,0.47029999999981376
32,0,0,0,0.39190000000037256
32,0,1,1,0.11230000000074505
32,0,0,0,0.3007999999998137
32,0,1,1,0.5537000000001863
32,0,0,1,0.42270000000018626
32,0,1,1,0.368
32,0,0,1,0.30240000000037254
32,0,1,1,0.4419000000003726
32,0,1,1,0.30690000000037254
32,0,0,0,0.3375
32,0,1,1,0.3321000000005588
32,0,1,1,0.6201000000005588
32,0,1,1,0.39540000000037256
32,0,0,0,0.39030000000074505
32,0,1,1,0.29029999999981376
32,0,0,0,0.2568999999994412
32,0,1,1,0.35320000000018625
32,0,1,1,0.34370000000018625
32,0,1,1,0.2763999999994412
32,0,0,0,0.30839999999944123
32,0,1,1,0.40929999999981376
32,0,0,0,0.3327000000001863
32,0,0,1,0.4094000000003726
32,0,0,0,0.3595
32,0,0,1,0.3257000000001863
32,0,0,0,0.3861999999992549
32,0,0,1,0.3758999999994412
32,0,1,1,0.30259999999962744
32,0,0,1,0.6001000000005587
32,0,1,1,0.2785999999996275
32,0,0,0,0.3243999999994412
32,0,1,1,0.2683999999994412
32,0,1,1,0.2956000000005588
32,0,0,0,0.28279999999981376
32,0,1,1,0.516
32,0,1,1,0.4083999999994412
32,0,1,1,0.32090000000037255
32,1,0,0,0.5019000000003726
32,1,1,1,0.158
32,1,1,1,0.3107999999998137
32,1,1,0,0.3248999999994412
32,1,0,1,0.020200000000186263
32,1,0,0,0.5605
32,1,1,0,0.3117999999998137
32,1,0,0,0.3106000000005588
32,1,1,1,0.27919999999925493
32,1,0,0,0.3107999999998137
32,1,0,1,0.09320000000018626
32,1,1,0,0.4054000000003726
32,1,1,1,0.27870000000018624
32,1,0,0,0.4848000000007451
32,1,1,0,1.4491000000005587
32,1,0,0,0.25310000000055877
32,1,0,0,0.22019999999925496
32,1,0,0,0.27929999999981375
32,1,1,1,0.29790000000037253
32,1,1,1,0.3580999999996275
32,1,1,0,0.631
32,1,0,1,0.32929999999981374
32,1,1,0,1.3332999999998134
32,1,0,0,0.806
32,0,1,1,4.4165
32,0,0,0,0.3853999999994412
32,0,0,0,0.20470000000018623
32,0,1,1,0.2745
32,0,1,0,0.7031000000005588
32,0,0,1,0.7224000000003725
32,0,0,0,0.3535999999996275
32,0,0,0,0.27520000000018624
32,0,0,0,0.8074000000003725
32,0,0,0,0.2517000000001862
32,0,1,1,0.33920000000018624
32,0,0,0,0.3616000000005588
32,0,1,1,0.27280000000074506
32,0,0,1,0.393
32,0,1,1,0.304
32,0,1,1,0.3075
32,0,0,0,0.2552000000001862
32,0,1,0,0.40679999999981376
32,0,0,1,0.3440999999996275
32,0,0,0,0.13120000000018625
32,0,1,1,0.16140000000037252
32,0,1,1,0.3575999999996275
32,0,1,1,0.2878999999994412
32,0,1,1,0.294
32,1,0,0,0.6995999999996275
32,1,0,0,0.3027999999998137
32,1,1,1,0.09759999999962748
32,1,0,1,0.3208999999994412
32,1,1,1,0.26229999999981374
32,1,0,0,0.4442000000001863
32,1,1,1,0.05770000000018626
32,1,1,1,0.47
32,1,0,0,0.30840000000037254
32,1,1,1,0.3747999999998137
32,1,1,1,0.3941000000005588
32,1,0,0,0.3725999999996274
32,1,1,1,0.27430000000074506
32,1,1,1,0.5281000000005588
32,1,1,1,0.3855999999996274
32,1,0,0,0.3542999999998137
32,1,0,1,0.2527999999998138
32,1,1,1,0.07410000000055879
32,1,0,1,0.48570000000018626
32,1,1,1,0.24509999999962748
32,1,0,1,0.46
32,1,1,1,0.26579999999981374
32,1,0,0,0.3366000000005588
32,1,0,0,0.7282000000001863
32,0,0,1,2.464100000000559
32,0,0,1,0.9817000000001864
32,0,1,1,0.09
32,0,1,1,0.17179999999981374
32,0,1,1,0.33159999999962747
32,0,0,1,0.356
32,0,1,1,0.4153999999994412
32,0,0,0,0.1178999999994412
32,0,1,1,0.20040000000037253
32,0,0,0,0.0885
32,0,0,1,0.3007999999998137
32,0,0,0,1.0000000055879355e-4
32,0,0,0,0.07590000000037253
32,0,1,1,0.30159999999962744
32,0,1,1,0.126
32,0,0,0,0.44369999999925497
32,0,1,1,0.1165
32,0,1,1,0.3450999999996275
32,0,1,1,0.0705
32,0,0,0,0.449
32,0,1,1,0.28170000000018625
32,0,0,0,0.285
32,0,0,0,0.4327999999998137
32,0,1,1,0.3115
32,1,1,1,0.6339000000003725
32,1,0,0,0.24879999999981375
32,1,0,0,0.33629999999981375
32,1,1,1,0.30489999999944123
32,1,1,0,0.038799999999813733
32,1,0,1,0.12210000000055879
32,1,1,1,0.22340000000037252
32,1,0,1,0.4295999999996274
32,1,1,0,0.04669999999925494
32,1,1,1,0.3514000000003725
32,1,1,1,0.5403999999994412
32,1,1,1,0.3172000000001863
32,1,0,0,0.4131000000005588
32,1,0,0,0.6465999999996275
32,1,0,0,0.17620000000018626
32,1,1,1,0.31440000000037255
32,1,0,1,0.49220000000018627
32,1,1,1,0.21620000000018624
32,1,1,1,0.315
32,1,1,1,0.46379999999981375
32,1,0,0,0.36320000000018626
32,1,0,1,0.5677999999998138
32,1,0,1,0.481
32,1,0,1,0.3429000000003725
32,1,0,1,0.6727999999998138
32,1,1,0,0.35319999999925494
32,1,0,0,2.000000001862645e-4
32,1,0,0,0.33429999999981375
32,1,1,1,0.22619999999925497
32,1,1,1,0.32
32,1,0,0,0.3460999999996275
32,1,1,1,0.30470000000018627
32,1,1,1,0.32729999999981374
32,1,0,0,0.3582999999998137
32,1,0,0,0.249
32,1,0,0,0.4643999999994412
32,1,1,1,0.3035
32,1,1,1,0.4345999999996274
32,1,0,0,0.3887000000001863
32,1,1,1,0.573
32,1,0,0,0.6559000000003725
32,1,0,0,0.3475999999996275
32,1,1,1,0.3337000000001863
32,1,1,1,0.6012000000001863
32,1,0,0,0.3978999999994412
32,1,1,1,0.1365
32,1,0,0,2.2485999999996276
32,1,1,1,0.4066000000005588
32,0,0,1,0.7744000000003726
32,0,0,0,0.26259999999962746
32,0,1,1,0.23590000000037253
32,0,0,0,0.27629999999981375
32,0,1,1,0.35120000000018625
32,0,1,1,0.27370000000018624
32,0,0,1,0.3557999999998137
32,0,0,1,0.7825
32,0,0,0,0.5751000000005588
32,0,0,0,0.36939999999944123
32,0,1,1,0.2672000000001863
32,0,1,1,0.08440000000037252
32,0,1,1,0.4385999999996274
32,0,0,0,0.413
32,0,0,1,0.3470999999996275
32,0,0,0,0.09640000000037252
32,0,1,1,0.003
32,0,1,1,0.4028999999994412
32,0,1,0,0.3309000000003725
32,0,1,1,0.006799999999813735
32,0,1,1,0.36119999999925495
32,0,0,0,0.2813999999994412
32,0,0,1,0.6322000000001863
32,0,1,1,0.32379999999981374
33,0,0,0,3.77989999961853
33,0,0,1,1.1676999998092652
33,0,1,1,0.30840000009536744
33,0,1,1,0.41080000019073487
33,0,0,1,0.3382000002861023
33,0,1,0,0.845
33,0,1,1,0.3929000000953674
33,0,1,1,0.5232000002861023
33,0,0,1,0.42859999990463254
33,0,0,1,0.3982000002861023
33,0,0,1,0.40230000019073486
33,0,0,0,0.45709999990463257
33,0,1,0,0.4064000000953674
33,0,1,1,0.404
33,0,1,1,0.344
33,0,0,1,0.3489000000953674
33,0,0,1,0.43140000009536744
33,0,1,1,0.29940000009536744
33,0,1,1,0.3921999998092651
33,0,1,1,0.5055999999046326
33,0,0,1,0.3915
33,0,0,0,0.45830000019073486
33,0,1,1,0.4790999999046326
33,0,0,1,0.39380000019073486
33,1,1,1,1.0445999999046325
33,1,1,1,0.1687999997138977
33,1,1,1,0.3207999997138977
33,1,0,1,0.39009999990463257
33,1,0,0,0.3437999997138977
33,1,0,1,0.3934000000953674
33,1,1,1,0.31690000009536745
33,1,0,1,0.6725
33,1,1,1,0.3975999999046326
33,1,0,1,0.4674000000953674
33,1,0,1,0.3231999998092651
33,1,1,1,0.2975999999046326
33,1,0,1,0.5947999997138977
33,1,0,0,0.6679000000953674
33,1,1,1,0.025199999809265138
33,1,0,0,1.1884000000953674
33,1,1,1,0.27969999980926513
33,1,1,1,0.3115
33,1,0,1,0.38959999990463257
33,1,1,1,0.46519999980926513
33,1,0,1,0.5830999999046326
33,1,1,1,0.35820000028610227
33,1,0,0,0.41069999980926514
33,1,1,1,0.28989999961853025
33,0,0,1,1.137
33,0,1,1,0.3319000000953674
33,0,0,1,0.5145
33,0,0,1,0.3355
33,0,1,1,0.3207999997138977
33,0,1,1,0.4576999998092651
33,0,1,1,0.5089000000953674
33,0,0,1,0.3560999999046326
33,0,1,1,0.3475999999046326
33,0,1,1,0.5041000003814697
33,0,0,1,0.3965
33,0,0,1,0.34130000019073486
33,0,0,1,0.38409999990463256
33,0,0,1,0.45759999990463257
33,0,0,1,0.5585
33,0,0,1,0.37259999990463255
33,0,1,1,0.5065999999046326
33,0,1,1,0.295
33,0,0,1,1.4534000000953675
33,0,1,1,0.3911999998092651
33,0,1,1,0.48169999980926514
33,0,1,1,0.5465
33,0,1,0,0.49159999990463255
33,0,0,1,0.4119000000953674
33,1,1,1,0.4665999999046326
33,1,0,1,0.39880000019073486
33,1,1,1,0.4313000001907349
33,1,0,1,0.3410999999046326
33,1,1,1,0.447
33,1,0,1,0.4555
33,1,0,1,0.34619999980926514
33,1,0,1,0.5006999998092652
33,1,1,1,0.40480000019073487
33,1,1,1,0.43460000038146973
33,1,0,1,0.4773000001907349
33,1,1,1,0.5436999998092651
33,1,1,0,0.4047999997138977
33,1,0,1,0.34419999980926513
33,1,0,1,0.44130000019073484
33,1,1,1,0.6276000003814697
33,1,1,1,0.47069999980926513
33,1,0,1,0.8114000000953674
33,1,0,0,0.4212999997138977
33,1,1,0,1.050800000190735
33,1,0,1,0.3953999996185303
33,1,1,1,0.42719999980926515
33,1,0,1,0.38659999990463256
33,1,1,1,0.43059999990463255
33,0,0,1,0.3945
33,0,1,1,0.3041000003814697
33,0,1,1,0.33130000019073486
33,0,1,1,0.1625
33,0,0,1,0.5235
33,0,1,1,0.5658000001907348
33,0,0,1,0.39559999990463257
33,0,1,1,0.61
33,0,1,1,0.524
33,0,0,1,0.47519999980926514
33,0,0,1,0.4155999999046326
33,0,0,1,0.3855
33,0,1,1,0.4524000000953674
33,0,0,1,0.8427000002861023
33,0,0,1,0.6785
33,0,1,1,0.3981999998092651
33,0,1,1,0.46080000019073486
33,0,0,1,0.5566999998092651
33,0,1,1,0.40269999980926513
33,0,0,1,1.0458000001907348
33,0,1,1,1.014
33,0,1,1,0.36459999990463254
33,0,0,1,1.6829000000953673
33,0,0,1,0.9588000001907347
33,0,0,1,1.9715
33,0,0,1,0.5462000002861023
33,0,0,1,0.5766999998092651
33,0,1,1,0.3453999996185303
33,0,1,1,0.4057999997138977
33,0,0,1,0.391
33,0,0,1,0.37159999990463255
33,0,1,1,0.4139000000953674
33,0,0,1,0.3369000000953674
33,0,0,1,0.35269999980926514
33,0,1,1,0.39579999971389773
33,0,0,1,0.4062999997138977
33,0,1,1,0.36219999980926515
33,0,1,0,0.5488000001907348
33,0,0,1,0.37409999990463255
33,0,1,1,0.6093999996185303
33,0,0,1,0.5435
33,0,0,1,0.5395999999046326
