Subject,Time,condition,amplitude
12,58.594,Object,0.32043
12,60.547,Object,0.46985
12,62.5,Object,0.6385
12,64.453,Object,0.82119
12,66.406,Object,1.0206
12,68.359,Object,1.2285
12,70.313,Object,1.457
12,72.266,Object,1.749
12,74.219,Object,2.1067
12,76.172,Object,2.4654
12,78.125,Object,2.7833
12,80.078,Object,3.0772
12,82.031,Object,3.3579
12,83.984,Object,3.609
12,85.938,Object,3.8124
12,87.891,Object,3.9779
12,89.844,Object,4.152
12,91.797,Object,4.3691
12,93.75,Object,4.6101
12,95.703,Object,4.8261
12,97.656,Object,4.9853
12,99.609,Object,5.0934
12,101.56,Object,5.1693
12,103.52,Object,5.2104
12,105.47,Object,5.2038
12,107.42,Object,5.1592
12,109.38,Object,5.116
12,111.33,Object,5.102
12,113.28,Object,5.0926
12,115.23,Object,5.0402
12,117.19,Object,4.936
12,119.14,Object,4.8117
12,121.09,Object,4.6964
12,123.05,Object,4.589
12,125,Object,4.4656
12,126.95,Object,4.3226
12,128.91,Object,4.1921
12,130.86,Object,4.0992
12,132.81,Object,4.0302
12,134.77,Object,3.9475
12,136.72,Object,3.8247
12,138.67,Object,3.6561
12,140.63,Object,3.4487
12,142.58,Object,3.2259
12,144.53,Object,3.0273
12,146.48,Object,2.8915
12,148.44,Object,2.8317
12,150.39,Object,2.8391
12,152.34,Object,2.8985
12,154.3,Object,2.9777
12,156.25,Object,3.0328
12,158.2,Object,3.0371
12,160.16,Object,2.9812
12,162.11,Object,2.8642
12,164.06,Object,2.7007
12,166.02,Object,2.5247
12,167.97,Object,2.3746
12,169.92,Object,2.2614
12,171.88,Object,2.1684
12,173.83,Object,2.0875
12,175.78,Object,2.026
12,177.73,Object,1.9913
12,179.69,Object,1.9801
12,181.64,Object,1.9758
12,183.59,Object,1.9643
12,185.55,Object,1.9445
12,187.5,Object,1.9164
12,189.45,Object,1.8704
12,191.41,Object,1.8015
12,193.36,Object,1.7279
12,195.31,Object,1.6792
12,197.27,Object,1.6659
12,199.22,Object,1.6767
12,201.17,Object,1.6975
12,203.13,Object,1.7386
12,205.08,Object,1.8366
12,207.03,Object,1.9968
12,208.98,Object,2.1763
12,210.94,Object,2.3456
12,212.89,Object,2.5041
12,214.84,Object,2.6516
12,216.8,Object,2.7845
12,218.75,Object,2.9117
12,220.7,Object,3.0632
12,222.66,Object,3.2624
12,224.61,Object,3.4997
12,226.56,Object,3.7445
12,228.52,Object,3.9756
12,230.47,Object,4.1996
12,232.42,Object,4.4307
12,234.38,Object,4.6634
12,236.33,Object,4.8744
12,238.28,Object,5.0488
12,240.23,Object,5.2015
12,242.19,Object,5.3542
12,244.14,Object,5.5079
12,246.09,Object,5.6476
12,248.05,Object,5.7589
12,250,Object,5.8521
12,251.95,Object,5.954
12,253.91,Object,6.0564
12,255.86,Object,6.1177
12,257.81,Object,6.1198
12,259.77,Object,6.0907
12,261.72,Object,6.0787
12,263.67,Object,6.1206
12,265.63,Object,6.225
12,267.58,Object,6.3692
12,269.53,Object,6.5216
12,271.48,Object,6.6623
12,273.44,Object,6.7841
12,275.39,Object,6.8871
12,277.34,Object,6.9655
12,279.3,Object,7.0163
12,281.25,Object,7.0506
12,283.2,Object,7.0651
12,285.16,Object,7.0418
12,287.11,Object,6.9851
12,289.06,Object,6.9242
12,291.02,Object,6.8841
12,292.97,Object,6.882
12,294.92,Object,6.9282
12,296.88,Object,7.0171
12,298.83,Object,7.14
12,300.78,Object,7.2884
12,302.73,Object,7.4489
12,304.69,Object,7.6072
12,306.64,Object,7.7409
12,308.59,Object,7.8322
12,310.55,Object,7.8925
12,312.5,Object,7.9541
12,314.45,Object,8.0291
12,316.41,Object,8.0969
12,318.36,Object,8.15
12,320.31,Object,8.2138
12,322.27,Object,8.3111
12,324.22,Object,8.4449
12,326.17,Object,8.5935
12,328.13,Object,8.7171
12,330.08,Object,8.7925
12,332.03,Object,8.8378
12,333.98,Object,8.8846
12,335.94,Object,8.9382
12,337.89,Object,8.9925
12,339.84,Object,9.0483
12,341.8,Object,9.0895
12,343.75,Object,9.0955
12,345.7,Object,9.0847
12,347.66,Object,9.0902
12,349.61,Object,9.1139
12,351.56,Object,9.1418
12,353.52,Object,9.1707
12,355.47,Object,9.2064
12,357.42,Object,9.2551
12,359.38,Object,9.3141
12,361.33,Object,9.3724
12,363.28,Object,9.423
12,365.23,Object,9.4602
12,367.19,Object,9.4756
12,369.14,Object,9.4735
12,371.09,Object,9.4749
12,373.05,Object,9.4944
12,375,Object,9.5204
12,376.95,Object,9.5282
12,378.91,Object,9.5122
12,380.86,Object,9.4836
12,382.81,Object,9.4416
12,384.77,Object,9.3804
12,386.72,Object,9.3082
12,388.67,Object,9.2362
12,390.63,Object,9.1688
12,392.58,Object,9.101
12,394.53,Object,9.0212
12,396.48,Object,8.9281
12,398.44,Object,8.8315
13,-99.609,Object,0.055262
13,-97.656,Object,-0.03114
13,-95.703,Object,-0.11067
13,-93.75,Object,-0.17802
13,-91.797,Object,-0.22462
13,-89.844,Object,-0.24529
13,-87.891,Object,-0.2505
13,-85.938,Object,-0.25618
13,-83.984,Object,-0.2615
13,-82.031,Object,-0.25802
13,-80.078,Object,-0.24812
13,-78.125,Object,-0.23267
13,-76.172,Object,-0.20422
13,-74.219,Object,-0.16938
13,-72.266,Object,-0.1527
13,-70.313,Object,-0.16652
13,-68.359,Object,-0.20167
13,-66.406,Object,-0.25213
13,-64.453,Object,-0.31477
13,-62.5,Object,-0.36981
13,-60.547,Object,-0.39558
13,-58.594,Object,-0.38685
13,-56.641,Object,-0.34963
13,-54.688,Object,-0.29702
13,-52.734,Object,-0.24376
13,-50.781,Object,-0.20411
13,-48.828,Object,-0.19376
13,-46.875,Object,-0.22241
13,-44.922,Object,-0.28661
13,-42.969,Object,-0.37101
13,-41.016,Object,-0.46372
13,-39.063,Object,-0.56471
13,-37.109,Object,-0.67081
13,-35.156,Object,-0.76766
13,-33.203,Object,-0.84324
13,-31.25,Object,-0.89813
13,-29.297,Object,-0.93829
13,-27.344,Object,-0.96807
13,-25.391,Object,-0.98599
13,-23.438,Object,-0.98406
13,-21.484,Object,-0.95838
13,-19.531,Object,-0.91752
13,-17.578,Object,-0.87901
13,-15.625,Object,-0.85358
13,-13.672,Object,-0.83596
13,-11.719,Object,-0.8245
13,-9.7656,Object,-0.83199
13,-7.8125,Object,-0.86173
13,-5.8594,Object,-0.89855
13,-3.9063,Object,-0.92765
13,-1.9531,Object,-0.94657
13,0,Object,-0.9597
13,1.9531,Object,-0.96757
13,3.9063,Object,-0.96265
13,5.8594,Object,-0.93661
13,7.8125,Object,-0.89034
13,9.7656,Object,-0.83192
13,11.719,Object,-0.76924
13,13.672,Object,-0.70792
13,15.625,Object,-0.65716
13,17.578,Object,-0.63768
13,19.531,Object,-0.66465
13,21.484,Object,-0.72244
13,23.438,Object,-0.78371
13,25.391,Object,-0.83753
13,27.344,Object,-0.88264
13,29.297,Object,-0.91767
13,31.25,Object,-0.94393
13,33.203,Object,-0.96816
13,35.156,Object,-0.9995
13,37.109,Object,-1.0399
13,39.063,Object,-1.0788
13,41.016,Object,-1.109
13,42.969,Object,-1.1404
13,44.922,Object,-1.188
13,46.875,Object,-1.2544
13,48.828,Object,-1.3266
13,50.781,Object,-1.3983
13,52.734,Object,-1.4833
13,54.688,Object,-1.5886
13,56.641,Object,-1.6917
13,58.594,Object,-1.7554
13,60.547,Object,-1.7526
13,62.5,Object,-1.6721
13,64.453,Object,-1.5155
13,66.406,Object,-1.2988
13,68.359,Object,-1.0426
13,70.313,Object,-0.76047
13,72.266,Object,-0.45958
13,74.219,Object,-0.13808
13,76.172,Object,0.21936
13,78.125,Object,0.61771
13,80.078,Object,1.0164
13,82.031,Object,1.3582
13,83.984,Object,1.6413
13,85.938,Object,1.9201
13,87.891,Object,2.2188
13,89.844,Object,2.4873
13,91.797,Object,2.6741
13,93.75,Object,2.8037
13,95.703,Object,2.9483
13,97.656,Object,3.1502
13,99.609,Object,3.4011
13,101.56,Object,3.6679
13,103.52,Object,3.9136
13,105.47,Object,4.1241
13,107.42,Object,4.3107
13,109.38,Object,4.4704
13,111.33,Object,4.5763
13,113.28,Object,4.6065
13,115.23,Object,4.5589
13,117.19,Object,4.4502
13,119.14,Object,4.3061
13,121.09,Object,4.1445
13,123.05,Object,3.9757
13,125,Object,3.8061
13,126.95,Object,3.639
13,128.91,Object,3.4746
13,130.86,Object,3.304
13,132.81,Object,3.1152
13,134.77,Object,2.9021
13,136.72,Object,2.6563
13,138.67,Object,2.3624
13,140.63,Object,2.0076
13,142.58,Object,1.5935
13,144.53,Object,1.1362
13,146.48,Object,0.65925
13,148.44,Object,0.19277
13,150.39,Object,-0.22447
13,152.34,Object,-0.55841
13,154.3,Object,-0.79764
13,156.25,Object,-0.9489
13,158.2,Object,-1.0154
13,160.16,Object,-0.99478
13,162.11,Object,-0.89912
13,164.06,Object,-0.75265
13,166.02,Object,-0.56824
13,167.97,Object,-0.35647
13,169.92,Object,-0.13975
13,171.88,Object,0.06413
13,173.83,Object,0.24851
13,175.78,Object,0.41044
13,177.73,Object,0.54924
13,179.69,Object,0.66232
13,181.64,Object,0.74799
13,183.59,Object,0.81022
13,185.55,Object,0.8518
13,187.5,Object,0.87222
13,189.45,Object,0.87203
13,191.41,Object,0.86017
13,193.36,Object,0.85813
13,195.31,Object,0.88423
13,197.27,Object,0.93801
13,199.22,Object,1.0079
13,201.17,Object,1.0918
13,203.13,Object,1.2091
13,205.08,Object,1.3744
13,207.03,Object,1.5683
13,208.98,Object,1.7642
13,210.94,Object,1.9573
13,212.89,Object,2.151
13,214.84,Object,2.347
13,216.8,Object,2.5498
13,218.75,Object,2.7601
13,220.7,Object,2.9783
13,222.66,Object,3.2087
13,224.61,Object,3.4467
13,226.56,Object,3.682
13,228.52,Object,3.9129
13,230.47,Object,4.1407
13,232.42,Object,4.3568
13,234.38,Object,4.547
13,236.33,Object,4.7069
13,238.28,Object,4.846
13,240.23,Object,4.9792
13,242.19,Object,5.1119
13,244.14,Object,5.2377
13,246.09,Object,5.348
13,248.05,Object,5.4365
13,250,Object,5.501
13,251.95,Object,5.546
13,253.91,Object,5.5742
13,255.86,Object,5.5825
13,257.81,Object,5.5773
13,259.77,Object,5.5823
13,261.72,Object,5.6155
13,263.67,Object,5.6725
13,265.63,Object,5.7415
13,267.58,Object,5.8162
13,269.53,Object,5.8901
13,271.48,Object,5.9549
13,273.44,Object,6.0046
13,275.39,Object,6.0378
13,277.34,Object,6.0559
13,279.3,Object,6.0625
13,281.25,Object,6.059
13,283.2,Object,6.0396
13,285.16,Object,5.999
13,287.11,Object,5.9386
13,289.06,Object,5.8566
13,291.02,Object,5.7498
13,292.97,Object,5.6267
13,294.92,Object,5.4943
13,296.88,Object,5.35
13,298.83,Object,5.2035
13,300.78,Object,5.0753
13,302.73,Object,4.973
13,304.69,Object,4.8892
13,306.64,Object,4.8197
13,308.59,Object,4.7632
13,310.55,Object,4.7147
13,312.5,Object,4.6808
13,314.45,Object,4.6764
13,316.41,Object,4.7003
13,318.36,Object,4.7337
13,320.31,Object,4.7611
13,322.27,Object,4.7842
13,324.22,Object,4.8163
13,326.17,Object,4.8684
13,328.13,Object,4.9455
13,330.08,Object,5.0488
13,332.03,Object,5.1734
13,333.98,Object,5.3155
13,335.94,Object,5.4723
13,337.89,Object,5.6294
13,339.84,Object,5.7822
13,341.8,Object,5.9478
13,343.75,Object,6.1374
13,345.7,Object,6.3442
13,347.66,Object,6.5624
13,349.61,Object,6.7925
13,351.56,Object,7.0211
13,353.52,Object,7.2213
13,355.47,Object,7.3842
13,357.42,Object,7.5241
13,359.38,Object,7.6519
13,361.33,Object,7.7652
13,363.28,Object,7.8591
13,365.23,Object,7.9337
13,367.19,Object,7.99
13,369.14,Object,8.0227
13,371.09,Object,8.0205
13,373.05,Object,7.9763
13,375,Object,7.902
13,376.95,Object,7.8257
13,378.91,Object,7.7639
13,380.86,Object,7.712
13,382.81,Object,7.6578
13,384.77,Object,7.5917
13,386.72,Object,7.51
13,388.67,Object,7.4182
13,390.63,Object,7.3273
13,392.58,Object,7.2403
13,394.53,Object,7.1566
13,396.48,Object,7.0887
13,398.44,Object,7.0495
14,-99.609,Object,-0.17111
14,-97.656,Object,-0.14621
14,-95.703,Object,-0.14234
14,-93.75,Object,-0.17214
14,-91.797,Object,-0.23628
14,-89.844,Object,-0.32919
14,-87.891,Object,-0.43247
14,-85.938,Object,-0.51206
14,-83.984,Object,-0.54771
14,-82.031,Object,-0.54577
14,-80.078,Object,-0.51612
14,-78.125,Object,-0.46582
14,-76.172,Object,-0.40225
14,-74.219,Object,-0.33121
14,-72.266,Object,-0.26446
14,-70.313,Object,-0.21008
14,-68.359,Object,-0.15591
14,-66.406,Object,-0.090904
14,-64.453,Object,-0.023415
14,-62.5,Object,0.041629
14,-60.547,Object,0.10755
14,-58.594,Object,0.16626
14,-56.641,Object,0.21081
14,-54.688,Object,0.2415
14,-52.734,Object,0.25255
14,-50.781,Object,0.25845
14,-48.828,Object,0.29859
14,-46.875,Object,0.38233
14,-44.922,Object,0.48268
14,-42.969,Object,0.57284
14,-41.016,Object,0.63761
14,-39.063,Object,0.68072
14,-37.109,Object,0.71304
14,-35.156,Object,0.73366
14,-33.203,Object,0.74473
14,-31.25,Object,0.7514
14,-29.297,Object,0.75238
14,-27.344,Object,0.75848
14,-25.391,Object,0.77968
14,-23.438,Object,0.79898
14,-21.484,Object,0.79342
14,-19.531,Object,0.7659
14,-17.578,Object,0.74492
14,-15.625,Object,0.75828
14,-13.672,Object,0.8056
14,-11.719,Object,0.85506
14,-9.7656,Object,0.88398
14,-7.8125,Object,0.9049
14,-5.8594,Object,0.93354
14,-3.9063,Object,0.96904
14,-1.9531,Object,1.0029
14,0,Object,1.0186
14,1.9531,Object,1.0132
14,3.9063,Object,1.0235
14,5.8594,Object,1.0893
14,7.8125,Object,1.203
14,9.7656,Object,1.312
14,11.719,Object,1.3691
14,13.672,Object,1.3757
14,15.625,Object,1.3606
14,17.578,Object,1.3401
14,19.531,Object,1.3349
14,21.484,Object,1.3567
14,23.438,Object,1.3721
14,25.391,Object,1.3573
14,27.344,Object,1.3349
14,29.297,Object,1.3246
14,31.25,Object,1.3218
14,33.203,Object,1.3287
14,35.156,Object,1.3584
14,37.109,Object,1.4031
14,39.063,Object,1.4486
14,41.016,Object,1.5031
14,42.969,Object,1.5722
14,44.922,Object,1.6447
14,46.875,Object,1.7142
14,48.828,Object,1.7882
14,50.781,Object,1.8806
14,52.734,Object,1.9989
14,54.688,Object,2.1423
14,56.641,Object,2.3159
14,58.594,Object,2.5321
14,60.547,Object,2.8007
14,62.5,Object,3.1359
14,64.453,Object,3.5572
14,66.406,Object,4.0773
14,68.359,Object,4.688
14,70.313,Object,5.3518
14,72.266,Object,6.0115
14,74.219,Object,6.6184
14,76.172,Object,7.1607
14,78.125,Object,7.6629
14,80.078,Object,8.1559
14,82.031,Object,8.6306
14,83.984,Object,9.0258
14,85.938,Object,9.2912
14,87.891,Object,9.4484
14,89.844,Object,9.5372
14,91.797,Object,9.5247
14,93.75,Object,9.3396
14,95.703,Object,8.98
14,97.656,Object,8.5462
14,99.609,Object,8.1568
14,101.56,Object,7.8364
14,103.52,Object,7.5134
14,105.47,Object,7.1287
14,107.42,Object,6.7197
14,109.38,Object,6.3675
14,111.33,Object,6.1015
14,113.28,Object,5.8841
14,115.23,Object,5.6457
14,117.19,Object,5.3319
14,119.14,Object,4.9401
14,121.09,Object,4.48
14,123.05,Object,3.9421
14,125,Object,3.3458
14,126.95,Object,2.7473
14,128.91,Object,2.192
14,130.86,Object,1.6849
14,132.81,Object,1.1873
14,134.77,Object,0.66268
14,136.72,Object,0.12584
14,138.67,Object,-0.39856
14,140.63,Object,-0.9133
14,142.58,Object,-1.408
14,144.53,Object,-1.8578
14,146.48,Object,-2.2521
14,148.44,Object,-2.5791
14,150.39,Object,-2.8169
14,152.34,Object,-2.9623
14,154.3,Object,-3.0423
14,156.25,Object,-3.0693
14,158.2,Object,-3.0279
14,160.16,Object,-2.9143
14,162.11,Object,-2.7404
14,164.06,Object,-2.517
14,166.02,Object,-2.2516
14,167.97,Object,-1.9535
14,169.92,Object,-1.6412
14,171.88,Object,-1.3303
14,173.83,Object,-1.0174
14,175.78,Object,-0.67077
14,177.73,Object,-0.24448
14,179.69,Object,0.276
14,181.64,Object,0.87488
14,183.59,Object,1.538
14,185.55,Object,2.2469
14,187.5,Object,2.9759
14,189.45,Object,3.6936
14,191.41,Object,4.3786
14,193.36,Object,5.038
14,195.31,Object,5.6828
14,197.27,Object,6.3094
14,199.22,Object,6.9139
14,201.17,Object,7.4858
14,203.13,Object,8.001
14,205.08,Object,8.4487
14,207.03,Object,8.8438
14,208.98,Object,9.1975
14,210.94,Object,9.5001
14,212.89,Object,9.7435
14,214.84,Object,9.9419
14,216.8,Object,10.115
14,218.75,Object,10.263
14,220.7,Object,10.372
14,222.66,Object,10.448
14,224.61,Object,10.527
14,226.56,Object,10.627
14,228.52,Object,10.744
14,230.47,Object,10.879
14,232.42,Object,11.053
14,234.38,Object,11.275
14,236.33,Object,11.509
14,238.28,Object,11.711
14,240.23,Object,11.883
14,242.19,Object,12.053
14,244.14,Object,12.219
14,246.09,Object,12.353
14,248.05,Object,12.445
14,250,Object,12.504
14,251.95,Object,12.54
14,253.91,Object,12.581
14,255.86,Object,12.664
14,257.81,Object,12.786
14,259.77,Object,12.909
14,261.72,Object,12.991
14,263.67,Object,13.01
14,265.63,Object,12.975
14,267.58,Object,12.926
14,269.53,Object,12.907
14,271.48,Object,12.94
14,273.44,Object,12.997
14,275.39,Object,13.032
14,277.34,Object,13.04
14,279.3,Object,13.043
14,281.25,Object,13.049
14,283.2,Object,13.044
14,285.16,Object,13.007
14,287.11,Object,12.928
14,289.06,Object,12.806
14,291.02,Object,12.673
14,292.97,Object,12.58
14,294.92,Object,12.551
14,296.88,Object,12.56
14,298.83,Object,12.574
14,300.78,Object,12.585
14,302.73,Object,12.613
14,304.69,Object,12.655
14,306.64,Object,12.681
14,308.59,Object,12.671
14,310.55,Object,12.645
14,312.5,Object,12.636
14,314.45,Object,12.659
14,316.41,Object,12.698
14,318.36,Object,12.735
14,320.31,Object,12.764
14,322.27,Object,12.785
14,324.22,Object,12.792
14,326.17,Object,12.801
14,328.13,Object,12.831
14,330.08,Object,12.863
14,332.03,Object,12.858
14,333.98,Object,12.821
14,335.94,Object,12.8
14,337.89,Object,12.824
14,339.84,Object,12.853
14,341.8,Object,12.829
14,343.75,Object,12.723
14,345.7,Object,12.56
14,347.66,Object,12.392
14,349.61,Object,12.263
14,351.56,Object,12.173
14,353.52,Object,12.1
14,355.47,Object,12.021
14,357.42,Object,11.933
14,359.38,Object,11.854
14,361.33,Object,11.799
14,363.28,Object,11.75
14,365.23,Object,11.685
14,367.19,Object,11.601
14,369.14,Object,11.5
14,371.09,Object,11.39
14,373.05,Object,11.297
14,375,Object,11.231
14,376.95,Object,11.169
14,378.91,Object,11.08
14,380.86,Object,10.96
14,382.81,Object,10.836
14,384.77,Object,10.74
14,386.72,Object,10.669
14,388.67,Object,10.595
14,390.63,Object,10.506
14,392.58,Object,10.415
14,394.53,Object,10.333
14,396.48,Object,10.276
14,398.44,Object,10.257
15,-99.609,Object,-0.32323
15,-97.656,Object,-0.3828
15,-95.703,Object,-0.44066
15,-93.75,Object,-0.48097
15,-91.797,Object,-0.49798
15,-89.844,Object,-0.49948
15,-87.891,Object,-0.49263
15,-85.938,Object,-0.48593
15,-83.984,Object,-0.505
15,-82.031,Object,-0.56885
15,-80.078,Object,-0.64094
15,-78.125,Object,-0.65291
15,-76.172,Object,-0.5817
15,-74.219,Object,-0.46282
15,-72.266,Object,-0.33381
15,-70.313,Object,-0.20353
15,-68.359,Object,-0.073195
15,-66.406,Object,0.038318
15,-64.453,Object,0.11495
15,-62.5,Object,0.17099
15,-60.547,Object,0.21565
15,-58.594,Object,0.23368
15,-56.641,Object,0.21399
15,-54.688,Object,0.1689
15,-52.734,Object,0.13429
15,-50.781,Object,0.1415
15,-48.828,Object,0.18827
15,-46.875,Object,0.25127
15,-44.922,Object,0.31518
15,-42.969,Object,0.36129
15,-41.016,Object,0.35971
15,-39.063,Object,0.31032
15,-37.109,Object,0.24826
15,-35.156,Object,0.19807
15,-33.203,Object,0.16183
15,-31.25,Object,0.13518
15,-29.297,Object,0.10896
15,-27.344,Object,0.081661
15,-25.391,Object,0.052763
15,-23.438,Object,-5.0452e-4
15,-21.484,Object,-0.083569
15,-19.531,Object,-0.16123
15,-17.578,Object,-0.20839
15,-15.625,Object,-0.23208
15,-13.672,Object,-0.2474
15,-11.719,Object,-0.27289
15,-9.7656,Object,-0.33298
15,-7.8125,Object,-0.42778
15,-5.8594,Object,-0.51399
15,-3.9063,Object,-0.53512
15,-1.9531,Object,-0.46995
15,0,Object,-0.34298
15,1.9531,Object,-0.19588
15,3.9063,Object,-0.075018
15,5.8594,Object,-0.006679
15,7.8125,Object,0.018925
15,9.7656,Object,0.004391
15,11.719,Object,-0.057485
15,13.672,Object,-0.14192
15,15.625,Object,-0.21126
15,17.578,Object,-0.26712
15,19.531,Object,-0.3316
15,21.484,Object,-0.3771
15,23.438,Object,-0.33566
15,25.391,Object,-0.19229
15,27.344,Object,-0.0024816
15,29.297,Object,0.17401
15,31.25,Object,0.29144
15,33.203,Object,0.33618
15,35.156,Object,0.35277
15,37.109,Object,0.39278
15,39.063,Object,0.46169
15,41.016,Object,0.5282
15,42.969,Object,0.56526
15,44.922,Object,0.58015
15,46.875,Object,0.6028
15,48.828,Object,0.64986
15,50.781,Object,0.70748
15,52.734,Object,0.7498
15,54.688,Object,0.77028
15,56.641,Object,0.77744
15,58.594,Object,0.77574
15,60.547,Object,0.77219
15,62.5,Object,0.77063
15,64.453,Object,0.75901
15,66.406,Object,0.74398
15,68.359,Object,0.78122
15,70.313,Object,0.90117
15,72.266,Object,1.0561
15,74.219,Object,1.2374
15,76.172,Object,1.5267
15,78.125,Object,1.9493
15,80.078,Object,2.423
15,82.031,Object,2.8781
15,83.984,Object,3.3102
15,85.938,Object,3.7462
15,87.891,Object,4.2223
15,89.844,Object,4.7188
15,91.797,Object,5.1505
15,93.75,Object,5.4699
15,95.703,Object,5.6872
15,97.656,Object,5.8245
15,99.609,Object,5.8986
15,101.56,Object,5.9072
15,103.52,Object,5.8306
15,105.47,Object,5.6661
15,107.42,Object,5.4742
15,109.38,Object,5.336
15,111.33,Object,5.2661
15,113.28,Object,5.2493
15,115.23,Object,5.302
15,117.19,Object,5.4441
15,119.14,Object,5.6721
15,121.09,Object,5.9752
15,123.05,Object,6.3276
15,125,Object,6.6701
15,126.95,Object,6.9387
15,128.91,Object,7.0961
15,130.86,Object,7.1367
15,132.81,Object,7.0848
15,134.77,Object,6.9754
15,136.72,Object,6.846
15,138.67,Object,6.7217
15,140.63,Object,6.5906
15,142.58,Object,6.4293
15,144.53,Object,6.229
15,146.48,Object,5.9873
15,148.44,Object,5.7211
15,150.39,Object,5.4587
15,152.34,Object,5.2135
15,154.3,Object,5.0074
15,156.25,Object,4.871
15,158.2,Object,4.803
15,160.16,Object,4.7914
15,162.11,Object,4.8485
15,164.06,Object,4.9853
15,166.02,Object,5.1923
15,167.97,Object,5.4449
15,169.92,Object,5.7131
15,171.88,Object,5.9748
15,173.83,Object,6.2294
15,175.78,Object,6.4921
15,177.73,Object,6.765
15,179.69,Object,7.0568
15,181.64,Object,7.4005
15,183.59,Object,7.8021
15,185.55,Object,8.2331
15,187.5,Object,8.6736
15,189.45,Object,9.1292
15,191.41,Object,9.6091
15,193.36,Object,10.108
15,195.31,Object,10.633
15,197.27,Object,11.202
15,199.22,Object,11.796
15,201.17,Object,12.356
15,203.13,Object,12.862
15,205.08,Object,13.322
15,207.03,Object,13.74
15,208.98,Object,14.13
15,210.94,Object,14.502
15,212.89,Object,14.846
15,214.84,Object,15.153
15,216.8,Object,15.405
15,218.75,Object,15.584
15,220.7,Object,15.698
15,222.66,Object,15.766
15,224.61,Object,15.802
15,226.56,Object,15.823
15,228.52,Object,15.833
15,230.47,Object,15.829
15,232.42,Object,15.823
15,234.38,Object,15.813
15,236.33,Object,15.765
15,238.28,Object,15.642
15,240.23,Object,15.433
15,242.19,Object,15.171
15,244.14,Object,14.902
15,246.09,Object,14.662
15,248.05,Object,14.463
15,250,Object,14.277
15,251.95,Object,14.051
15,253.91,Object,13.762
15,255.86,Object,13.432
15,257.81,Object,13.094
15,259.77,Object,12.764
15,261.72,Object,12.444
15,263.67,Object,12.139
15,265.63,Object,11.858
15,267.58,Object,11.599
